Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Sentosa Island,2014,6,1,4,3,3,3,28.2,31.4,25.5,4.6,34.2
Sentosa Island,2014,6,2,0.2,0.2,0.2,0.2,28.6,30.9,26.9,4.7,39.6
Sentosa Island,2014,6,3,0.6,0.6,0.6,0.6,29,31.8,27.5,5.8,28.4
Sentosa Island,2014,6,4,0.6,0.6,0.6,0.6,27.9,28.7,26.5,4.9,26.6
Sentosa Island,2014,6,5,4.8,1.2,2,2.6,27.2,28.6,24.9,6.5,34.2
Sentosa Island,2014,6,6,4.8,2.6,2.8,4.2,27.6,30.3,25.5,6,34.9
Sentosa Island,2014,6,7,33.6,15.4,16,18.2,28.4,31.8,26.3,6.4,34.2
Sentosa Island,2014,6,8,0,0,0,0,29.6,33.2,27.3,6.2,23.8
Sentosa Island,2014,6,9,0,0,0,0,29.4,33.3,27.7,5.1,22
Sentosa Island,2014,6,10,0.2,0.2,0.2,0.2,29.7,33.2,27.4,5.5,27.4
Sentosa Island,2014,6,11,0,0,0,0,29.8,33.3,27.7,5.6,25.9
Sentosa Island,2014,6,12,14.2,6,8,12.8,28.9,32.8,23,7,51.8
Sentosa Island,2014,6,13,0,0,0,0,29.5,32.7,27,5.4,22
Sentosa Island,2014,6,14,4.4,1.4,2.4,3.6,27.3,30.2,23.9,4.4,38.9
Sentosa Island,2014,6,15,0.2,0.2,0.2,0.2,29.1,31.1,27.2,5.8,18.7
Sentosa Island,2014,6,16,0,0,0,0,29.9,32.9,28.3,6.6,20.5
Sentosa Island,2014,6,17,0,0,0,0,30.2,33.5,27.9,7.2,23
Sentosa Island,2014,6,18,23.2,16,22.2,22.6,28.4,32.3,23.4,6.5,47.9
Sentosa Island,2014,6,19,6.6,5.8,5.8,5.8,28.8,32.6,24,5.6,33.1
Sentosa Island,2014,6,20,0,0,0,0,30.1,33.3,28.1,6.7,25.2
Sentosa Island,2014,6,21,0,0,0,0,30.1,33.2,27.8,5.2,17.3
Sentosa Island,2014,6,22,0,0,0,0,29.5,32.4,28.4,5.4,20.2
Sentosa Island,2014,6,23,0,0,0,0,29.6,32.5,27.7,4.9,20.5
Sentosa Island,2014,6,24,5.6,4.4,5.4,5.6,29.2,32.4,24.6,5,41
Sentosa Island,2014,6,25,0,0,0,0,28.1,30.9,25.1,6.4,35.3
Sentosa Island,2014,6,26,0,0,0,0,29.1,32.2,27.3,6,26.3
Sentosa Island,2014,6,27,1.4,1.4,1.4,1.4,27.4,28.6,21.9,7.1,46.1
Sentosa Island,2014,6,28,0,0,0,0,28.5,31.3,27.2,5.4,19.1
Sentosa Island,2014,6,29,6.4,5.8,6.4,6.4,28.5,31.5,24.5,4.4,31
Sentosa Island,2014,6,30,8.6,6.8,8.4,8.4,27,29.7,23.5,5.7,34.2
