Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Tengah,2016,5,1,7.2,—,—,—,28.3,35.3,24.2,5.8,42.5
Tengah,2016,5,2,19.2,—,—,—,27.3,34,24.5,5.4,33.5
Tengah,2016,5,3,0,—,—,—,28.4,35.7,24.8,6.1,37.1
Tengah,2016,5,4,0,—,—,—,30,35.8,25.2,8.6,24.1
Tengah,2016,5,5,30,—,—,—,—,35,24.2,6.5,46.4
Tengah,2016,5,6,13.8,—,—,—,—,36.1,24.3,7.6,35.3
Tengah,2016,5,7,3.5,—,—,—,27.5,34.1,24.7,6.5,25.9
Tengah,2016,5,8,0,—,—,—,—,33.5,25,5.4,22.3
Tengah,2016,5,9,0,—,—,—,28.4,34.3,25.5,5,33.5
Tengah,2016,5,10,0,—,—,—,29.2,35.7,25.5,6.5,27.7
Tengah,2016,5,11,24,—,—,—,28.2,35,25.2,5,55.4
Tengah,2016,5,12,0,—,—,—,28.3,34.2,25,6.8,29.5
Tengah,2016,5,13,0,—,—,—,28,32.2,25.2,6.1,22.3
Tengah,2016,5,14,23.1,—,—,—,26.7,32.4,24.3,5.4,38.9
Tengah,2016,5,15,42,—,—,—,27.5,33.2,24.2,7.6,27.7
Tengah,2016,5,16,1.1,—,—,—,27.7,33.4,24.9,9,31.3
Tengah,2016,5,17,1.1,—,—,—,28.6,35,25.5,4.7,27.7
Tengah,2016,5,18,14.6,—,—,—,27,32.9,25,6.5,25.9
Tengah,2016,5,19,0,—,—,—,28.5,33.8,25,6.8,24.1
Tengah,2016,5,20,0,—,—,—,28.8,33.3,24.6,7.2,24.1
Tengah,2016,5,21,7.2,—,—,—,28.1,32,24.4,9,42.5
Tengah,2016,5,22,45.1,—,—,—,28.1,34,24.6,7.2,44.3
Tengah,2016,5,23,0,—,—,—,29.3,34.8,25,8.3,24.1
Tengah,2016,5,24,0,—,—,—,29.2,33.3,26,8.3,31.3
Tengah,2016,5,25,6.9,—,—,—,29.2,34.6,24.6,7.6,27.7
Tengah,2016,5,26,0,—,—,—,28.2,32.9,25.5,8.6,25.9
Tengah,2016,5,27,0,—,—,—,29,33.8,24.7,9.7,29.5
Tengah,2016,5,28,3,—,—,—,28.2,32.8,24.7,6.5,20.5
Tengah,2016,5,29,0,—,—,—,29.3,34.7,24.9,6.1,18.4
Tengah,2016,5,30,5.3,—,—,—,28.1,33.3,24.5,7.2,37.1
Tengah,2016,5,31,0,—,—,—,28.6,34.3,25,6.5,27.7
