Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Tuas South,2015,3,1,0.6,0.6,0.6,0.6,28.1,33.9,25.6,7.2,23.4
Tuas South,2015,3,2,16.2,7.2,13.6,16.2,26.7,32.4,22.7,6.2,44.3
Tuas South,2015,3,3,0,0,0,0,27.8,31,25.6,6.8,23
Tuas South,2015,3,4,0,0,0,0,28.2,30.8,26.3,7.3,32
Tuas South,2015,3,5,0,0,0,0,28.4,32.5,25.7,5.7,24.8
Tuas South,2015,3,6,0,0,0,0,28.2,32.2,25.2,6.3,21.2
Tuas South,2015,3,7,0,0,0,0,29.1,33.7,26.2,5.9,22.7
Tuas South,2015,3,8,0,0,0,0,28.1,31.2,26,6.3,22.7
Tuas South,2015,3,9,84.2,39,64.6,70.8,26.8,32.4,22.8,6.3,45.7
Tuas South,2015,3,10,0,0,0,0,27.4,32.9,24.9,5.1,23
Tuas South,2015,3,11,6.2,1.6,2.6,4.2,26,27.8,24.6,6.3,24.1
Tuas South,2015,3,12,0,0,0,0,27.8,31.7,25.4,6.3,23.8
Tuas South,2015,3,13,0,0,0,0,28,32.6,24.9,7.3,20.9
Tuas South,2015,3,14,5,4.6,5,5,27.9,34.1,25.2,7.2,20.2
Tuas South,2015,3,15,44,34.2,41.6,43.8,27.2,32.5,22.6,5.7,40.7
Tuas South,2015,3,16,0,0,0,0,28.2,32,25.8,5.4,21.6
Tuas South,2015,3,17,0,0,0,0,28.8,32.5,26.5,4.8,19.8
Tuas South,2015,3,18,0,0,0,0,28.9,32.7,26.4,4.9,20.2
Tuas South,2015,3,19,0,0,0,0,29,32.1,26.9,4.1,19.1
Tuas South,2015,3,20,0,0,0,0,29.1,32.5,26.4,4.6,18.7
Tuas South,2015,3,21,0,0,0,0,28.6,32,26.3,4,23.4
Tuas South,2015,3,22,5.4,2.8,5,5.4,27.4,32.5,25.1,3.9,25.6
Tuas South,2015,3,23,0,0,0,0,28.8,33,25.7,4.8,19.4
Tuas South,2015,3,24,0,0,0,0,28.6,31.8,26.6,4.4,22.7
Tuas South,2015,3,25,0,0,0,0,29.7,34.8,27,6.2,25.6
Tuas South,2015,3,26,0.8,0.8,0.8,0.8,28.8,32.3,26.8,6.7,26.3
Tuas South,2015,3,27,0,0,0,0,29.3,33.5,26.3,5.6,27
Tuas South,2015,3,28,17.2,17.2,17.2,17.2,28.1,31.9,25.6,5.5,37.4
Tuas South,2015,3,29,12.6,8.2,9.6,11.4,26.9,29.5,24.1,3.3,25.9
Tuas South,2015,3,30,0,0,0,0,28.7,33.2,25.9,4.1,20.9
Tuas South,2015,3,31,33,26.2,28,28.2,27.2,29.6,23.7,5.1,30.2
