Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Admiralty,2018,12,1,49.2,27.8,40.6,43.2,26.4,31.1,23.6,9.7,43.9
Admiralty,2018,12,2,2.2,0.8,0.8,0.8,26.4,32,24.5,9.7,50.8
Admiralty,2018,12,3,5.6,4.8,5.2,5.2,26.4,30.4,24.7,5.8,23.8
Admiralty,2018,12,4,1.6,1.6,1.6,1.6,27.9,33.4,24.7,8.3,29.2
Admiralty,2018,12,5,29,15.4,21.6,28.8,26.8,31.7,23.7,7.6,39.6
Admiralty,2018,12,6,0.8,0.6,0.6,0.6,26.5,30.8,25.1,6.5,23.8
Admiralty,2018,12,7,11,7.2,10.6,10.6,26.9,31.8,24.8,6.1,24.1
Admiralty,2018,12,8,15.6,14,14.2,14.4,26.6,32.7,23.8,6.1,48.2
Admiralty,2018,12,9,0,0,0,0,27.8,32.8,25.3,7.6,33.5
Admiralty,2018,12,10,6.4,5.6,6.2,6.4,27.3,32.6,24.8,7.2,33.5
Admiralty,2018,12,11,35.8,20.6,22.6,22.6,25.9,32.3,24,7.9,37.1
Admiralty,2018,12,12,4.2,3,4.2,4.2,26.5,31,24.8,6.5,43.6
Admiralty,2018,12,13,0,0,0,0,26,29.1,25,9,32.4
Admiralty,2018,12,14,0,0,0,0,26.6,29.2,24.6,9.7,32
Admiralty,2018,12,15,25.6,17.8,18.6,18.6,26.3,32.4,24,6.1,25.2
Admiralty,2018,12,16,11.8,8.2,9.6,9.6,26.5,32.4,24,7.2,40.7
Admiralty,2018,12,17,1.4,1.4,1.4,1.4,27.2,31.6,24.5,6.5,22
Admiralty,2018,12,18,0.4,0.2,0.2,0.2,27.8,31.8,25.3,9,29.9
Admiralty,2018,12,19,5.4,5.4,5.4,5.4,27.6,33.4,25.8,8.6,32.8
Admiralty,2018,12,20,2.4,2,2.4,2.4,27.6,34.2,25.1,11.9,33.1
Admiralty,2018,12,21,0,0,0,0,27.6,32.1,25.3,12.2,52.2
Admiralty,2018,12,22,0,0,0,0,28,32.2,25.4,12.6,37.8
Admiralty,2018,12,23,0,0,0,0,28,33.3,25.3,6.8,28.8
Admiralty,2018,12,24,0.2,0.2,0.2,0.2,28.4,33.6,25.6,8.6,34.6
Admiralty,2018,12,25,0,0,0,0,28.2,32,26.2,7.9,42.8
Admiralty,2018,12,26,0.6,0.6,0.6,0.6,27.8,32,23.6,10.8,43.6
Admiralty,2018,12,27,0,0,0,0,27.3,30.2,25.2,8.6,31.7
Admiralty,2018,12,28,0,0,0,0,28.8,32.4,26.1,10.4,33.5
Admiralty,2018,12,29,0.2,0.2,0.2,0.2,27.6,30.3,24.5,7.2,29.9
Admiralty,2018,12,30,0.2,0.2,0.2,0.2,28.4,33.8,26,9.7,31.3
Admiralty,2018,12,31,36.2,29.2,33.2,35.2,27,31.5,23.8,10.8,51.1
