Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
East Coast Parkway,2013,10,1,0.4,—,—,—,28.7,29.7,27.8,15.5,37.8
East Coast Parkway,2013,10,2,2.6,—,—,—,27.2,28.8,24.1,12.9,45
East Coast Parkway,2013,10,3,0,—,—,—,27.8,29.1,26.2,7.3,28.8
East Coast Parkway,2013,10,4,13.6,—,—,—,27.9,29.4,26.1,11.7,31
East Coast Parkway,2013,10,5,5.2,—,—,—,27.6,29.4,22.3,12.4,51.5
East Coast Parkway,2013,10,6,0,—,—,—,27.9,29.9,23.7,13.3,65.5
East Coast Parkway,2013,10,7,0,—,—,—,28.1,30.1,24.6,11.4,38.5
East Coast Parkway,2013,10,8,12.4,—,—,—,29,30.7,26.6,10.8,40.7
East Coast Parkway,2013,10,9,0,—,—,—,28,30.1,23.9,9.7,43.6
East Coast Parkway,2013,10,10,0,—,—,—,28,30,26,7.9,27.4
East Coast Parkway,2013,10,11,18.8,—,—,—,27.3,28.7,23.5,8.4,34.9
East Coast Parkway,2013,10,12,0,—,—,—,28,29.2,25.8,11.2,45.4
East Coast Parkway,2013,10,13,68.4,—,—,—,28.4,29.9,26.7,9.9,32.8
East Coast Parkway,2013,10,14,27.8,—,—,—,27.5,29.3,24.2,9.3,38.2
East Coast Parkway,2013,10,15,3.6,—,—,—,27.4,29.4,22.8,12,43.2
East Coast Parkway,2013,10,16,0,—,—,—,29,30.7,26.6,10.7,30.2
East Coast Parkway,2013,10,17,0,—,—,—,28.9,31.8,27.1,9,27.7
East Coast Parkway,2013,10,18,9.2,—,—,—,28.7,31.7,24.4,7,35.3
East Coast Parkway,2013,10,19,0,—,—,—,27.7,29.9,25.1,6,22
East Coast Parkway,2013,10,20,18.8,—,—,—,26.7,30.4,23.6,5.5,29.9
East Coast Parkway,2013,10,21,12,—,—,—,27,29.2,25,8.9,37.1
East Coast Parkway,2013,10,22,0,—,—,—,26.9,28.8,22.4,10.8,45.4
East Coast Parkway,2013,10,23,0,—,—,—,27.6,29.8,25.5,8.6,27
East Coast Parkway,2013,10,24,0,—,—,—,27.4,29.2,25.6,7.7,27
East Coast Parkway,2013,10,25,0,—,—,—,28,29.9,26.1,7.4,26.3
East Coast Parkway,2013,10,26,1.5,—,—,—,28,30.6,26.5,9.8,32.8
East Coast Parkway,2013,10,27,0,—,—,—,27.4,29.6,25.7,8.4,30.6
East Coast Parkway,2013,10,28,18.8,—,—,—,26.8,29.1,23.7,6.1,33.8
East Coast Parkway,2013,10,29,1.4,—,—,—,27.7,30.9,25.6,5.9,28.1
East Coast Parkway,2013,10,30,3.6,—,—,—,27.2,30.5,25.2,5.1,32.4
East Coast Parkway,2013,10,31,3.6,—,—,—,27.7,30.3,25.8,6.3,31.3
