Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Semakau Island,2018,5,1,7,4,5,6,—,—,—,12.6,23
Semakau Island,2018,5,2,0,0,0,0,—,—,—,10.8,23.4
Semakau Island,2018,5,3,0,0,0,0,—,—,—,11.5,40.7
Semakau Island,2018,5,4,0,0,0,0,—,—,—,13.7,29.5
Semakau Island,2018,5,5,0.2,0.2,0.2,0.2,—,—,—,12.6,37.1
Semakau Island,2018,5,6,5,3,3,5,—,—,—,12.2,60.1
Semakau Island,2018,5,7,0,0,0,0,—,—,—,13,27.4
Semakau Island,2018,5,8,0,0,0,0,—,—,—,14.4,30.6
Semakau Island,2018,5,9,0,0,0,0,—,—,—,13.7,29.2
Semakau Island,2018,5,10,13.4,9,9.4,13,—,—,—,14,61.9
Semakau Island,2018,5,11,0,0,0,0,—,—,—,11.9,25.2
Semakau Island,2018,5,12,0,0,0,0,—,—,—,13.7,36.4
Semakau Island,2018,5,13,4.4,4.2,4.2,4.2,—,—,—,14.4,36.4
Semakau Island,2018,5,14,0,0,0,0,—,—,—,10.8,28.1
Semakau Island,2018,5,15,0,0,0,0,—,—,—,8.6,35.3
Semakau Island,2018,5,16,3.8,3.8,3.8,3.8,—,—,—,12.2,24.5
Semakau Island,2018,5,17,0,0,0,0,—,—,—,10.4,25.2
Semakau Island,2018,5,18,0,0,0,0,—,—,—,11.2,39.6
Semakau Island,2018,5,19,0.2,0.2,0.2,0.2,—,—,—,8.3,17.3
Semakau Island,2018,5,20,2.6,1.4,1.8,2.4,—,—,—,11.9,26.6
Semakau Island,2018,5,21,0,0,0,0,—,—,—,8.3,10.1
Semakau Island,2018,5,22,0.4,0.4,0.4,0.4,—,—,—,—,—
Semakau Island,2018,5,23,55,22.2,28,36.8,—,—,—,66.6,81
Semakau Island,2018,5,24,0.2,0.2,0.2,0.2,—,—,—,—,—
Semakau Island,2018,5,25,0,0,0,0,—,—,—,—,—
Semakau Island,2018,5,26,0.2,0.2,0.2,0.2,—,—,—,17.3,38.5
Semakau Island,2018,5,27,19.8,16.2,18.4,19.8,—,—,—,16.9,50
Semakau Island,2018,5,28,11.8,6.6,8.4,10.8,—,—,—,18.4,51.1
Semakau Island,2018,5,29,30.8,26.2,30.2,30.8,—,—,—,13,70.6
Semakau Island,2018,5,30,20.8,15.4,18.4,19.8,—,—,—,13.7,61.2
Semakau Island,2018,5,31,4.2,1.8,2,2.6,—,—,—,10.8,52.2
