Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Admiralty,2013,4,1,21,—,—,—,27.9,34.5,23.6,6.3,42.1
Admiralty,2013,4,2,10.6,—,—,—,28.5,33.5,25.4,5.5,28.1
Admiralty,2013,4,3,10.8,—,—,—,28.1,34.1,24.4,6.3,31.7
Admiralty,2013,4,4,4.4,—,—,—,27.5,32.1,25.2,6.3,28.8
Admiralty,2013,4,5,0,—,—,—,28.8,32.7,25.7,8.7,30.6
Admiralty,2013,4,6,1,—,—,—,27.9,30.1,25.9,12.6,65.2
Admiralty,2013,4,7,0,—,—,—,28.1,30.1,26,12.7,45
Admiralty,2013,4,8,0.8,—,—,—,28.2,32.5,25.7,6.3,38.2
Admiralty,2013,4,9,0,—,—,—,28,32.3,25.9,5.2,22
Admiralty,2013,4,10,0,—,—,—,28.6,33.3,26.2,6.6,32.8
Admiralty,2013,4,11,0,—,—,—,27.3,30.3,24.6,6.8,21.2
Admiralty,2013,4,12,0,—,—,—,29,35.1,25.6,7.6,26.6
Admiralty,2013,4,13,3.4,—,—,—,29.5,35,26.1,6.9,41.8
Admiralty,2013,4,14,0.8,—,—,—,26.2,29.2,22.6,6.9,61.9
Admiralty,2013,4,15,0,—,—,—,29.3,35.1,25.4,8.3,28.1
Admiralty,2013,4,16,5,—,—,—,29.9,35.2,26.9,7.7,31
Admiralty,2013,4,17,0.4,—,—,—,28.2,31,25,11.1,42.5
Admiralty,2013,4,18,1.2,—,—,—,30,33.6,27.1,9.2,36.4
Admiralty,2013,4,19,0,—,—,—,27.2,30.6,25,6.7,24.1
Admiralty,2013,4,20,0,—,—,—,29.6,34.3,26.4,6.2,26.3
Admiralty,2013,4,21,17.8,—,—,—,26.2,33.4,23.7,6.8,60.8
Admiralty,2013,4,22,11.4,—,—,—,27.8,35.1,23.6,6.2,28.1
Admiralty,2013,4,23,0.2,—,—,—,27.5,32.3,25.1,5.8,35.6
Admiralty,2013,4,24,16,—,—,—,27.6,34.2,24.2,5,31.7
Admiralty,2013,4,25,20.8,—,—,—,27.8,31.8,25.1,6.4,21.2
Admiralty,2013,4,26,0.8,—,—,—,27.3,31.5,23.6,5.5,47.5
Admiralty,2013,4,27,27.6,—,—,—,27.6,33.8,23.4,4.8,52.2
Admiralty,2013,4,28,40.4,—,—,—,25.9,27.3,23.5,4.6,26.6
Admiralty,2013,4,29,16.2,—,—,—,27.7,32.3,24.9,5.5,23.8
Admiralty,2013,4,30,0,—,—,—,28.9,33.9,25.5,5.3,29.9
