Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Boon Lay (East),2015,12,1,18.8,9.2,14.6,16.2,26.9,32.7,23.9,6.4,39.6
Boon Lay (East),2015,12,2,4,1.8,2.6,4,27.3,32.2,25.5,4.9,22
Boon Lay (East),2015,12,3,7.8,4.4,6,7.8,28,33.2,25.8,4.9,28.8
Boon Lay (East),2015,12,4,0,0,0,0,28.4,32.4,26.3,3.9,20.9
Boon Lay (East),2015,12,5,37.2,31.8,33.6,35.6,27.6,33.2,24.3,4.7,46.1
Boon Lay (East),2015,12,6,10.6,6.4,6.4,6.4,27.6,32.9,25.4,4.9,33.5
Boon Lay (East),2015,12,7,0.2,0.2,0.2,0.2,28.7,32.7,25.5,7,28.4
Boon Lay (East),2015,12,8,1.2,1,1,1,27.9,31.9,26.4,4.2,28.1
Boon Lay (East),2015,12,9,1.2,0.6,0.8,0.8,28.3,33,25.4,6.5,25.6
Boon Lay (East),2015,12,10,24.4,18.2,21.6,21.6,27.8,34.3,24.2,5.9,34.9
Boon Lay (East),2015,12,11,23.8,16.4,20.8,23.8,27.2,30.4,23.7,5.1,42.5
Boon Lay (East),2015,12,12,14.4,9.8,11.6,12.6,27,32.9,25.2,5.6,20.9
Boon Lay (East),2015,12,13,8.8,2.2,2.6,2.8,25.8,28.4,24.5,6.3,25.6
Boon Lay (East),2015,12,14,13.2,13,13,13,27.1,32.3,24.2,5.2,33.5
Boon Lay (East),2015,12,15,0,0,0,0,27.4,29.6,25.4,5.7,18.4
Boon Lay (East),2015,12,16,0,0,0,0,27.8,30.8,26,7.5,27.7
Boon Lay (East),2015,12,17,0,0,0,0,27.9,30.9,26.4,7.5,40.7
Boon Lay (East),2015,12,18,0.4,0.4,0.4,0.4,27.5,29.6,26,7.3,49.7
Boon Lay (East),2015,12,19,1.6,1.6,1.6,1.6,28.5,32.9,25.8,7.9,30.6
Boon Lay (East),2015,12,20,0,0,0,0,28.7,33.5,25.6,8.6,29.2
Boon Lay (East),2015,12,21,0,0,0,0,29.1,33.3,26.5,8.3,25.2
Boon Lay (East),2015,12,22,0,0,0,0,29.5,33.4,26.8,7.4,30.2
Boon Lay (East),2015,12,23,10.6,10,10.4,10.6,28.9,32.7,23.5,7.4,40.3
Boon Lay (East),2015,12,24,13.8,9.6,12.8,13.2,27.1,28.4,24.4,4.4,68.4
Boon Lay (East),2015,12,25,11.6,6.2,6.4,7.8,27.6,32.4,25.2,5.7,44.3
Boon Lay (East),2015,12,26,0,0,0,0,28.5,32.5,25.9,7.5,36
Boon Lay (East),2015,12,27,0,0,0,0,28.6,32.1,25.9,6,27.4
Boon Lay (East),2015,12,28,28.2,12,16.6,20,27.9,33.1,25.1,6.1,31.7
Boon Lay (East),2015,12,29,21.8,9.6,12.4,13,26.3,28.6,24.3,7.2,32.4
Boon Lay (East),2015,12,30,0.2,0.2,0.2,0.2,28.4,32.5,26,8.7,33.1
Boon Lay (East),2015,12,31,3,1.2,1.2,2,27.2,30.6,26,7.5,27
