Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Admiralty,2017,1,1,3,2.6,2.6,2.6,26.8,30,24.7,11.2,40.7
Admiralty,2017,1,2,47.2,32.6,42.2,45.2,26.1,30.5,24.1,6.1,32
Admiralty,2017,1,3,0.6,0.6,0.6,0.6,26.3,30.6,24.5,7.6,27.4
Admiralty,2017,1,4,2.6,2.4,2.4,2.4,26.6,30.2,23.5,9,33.5
Admiralty,2017,1,5,1.2,0.8,1,1.2,27.7,31.4,24.4,8.6,33.5
Admiralty,2017,1,6,0,0,0,0,28.6,33.4,25.9,8.6,31
Admiralty,2017,1,7,0,0,0,0,29.6,34.1,26.5,7.9,29.2
Admiralty,2017,1,8,0,0,0,0,29.5,34.1,26.1,8.6,31.3
Admiralty,2017,1,9,0,0,0,0,28.9,34.7,26.7,11.2,29.9
Admiralty,2017,1,10,6,2.6,2.6,4,27.8,33,26,10.4,34.9
Admiralty,2017,1,11,3.2,2.4,3,3.2,27.1,32.7,24.3,9,37.1
Admiralty,2017,1,12,0.2,0.2,0.2,0.2,28,31.7,24.9,7.9,32
Admiralty,2017,1,13,0,0,0,0,27.6,32.3,25.8,8.6,27
Admiralty,2017,1,14,0,0,0,0,28,31.4,25.2,7.2,23
Admiralty,2017,1,15,4,3.8,3.8,4,27.7,32,25.6,8.3,39.6
Admiralty,2017,1,16,0,0,0,0,27.7,32.3,25,7.6,26.6
Admiralty,2017,1,17,0,0,0,0,28,33,25.6,6.8,24.5
Admiralty,2017,1,18,32.8,26.4,32,32.4,26.3,32.6,24.1,8.3,32
Admiralty,2017,1,19,25.4,14.8,21,24.6,26.4,32.7,24.1,6.5,30.6
Admiralty,2017,1,20,6.8,5.6,6.6,6.8,26.3,30.4,23.4,7.9,34.9
Admiralty,2017,1,21,49.4,22.8,25.2,25.6,26.1,30,22.7,9.4,44.6
Admiralty,2017,1,22,1.6,0.8,1.4,1.4,26.2,30.1,23.9,12.6,43.9
Admiralty,2017,1,23,57.6,6.2,8.2,15.6,24.9,27.6,23.6,7.9,39.6
Admiralty,2017,1,24,18.8,1.6,2.8,4.8,23.9,24.8,23.2,8.3,26.6
Admiralty,2017,1,25,2.8,2,2.6,2.8,25.8,28.9,22.7,8.6,32.8
Admiralty,2017,1,26,13.4,6.2,6.2,6.2,26.6,30.5,23.5,10.1,37.1
Admiralty,2017,1,27,0.8,0.8,0.8,0.8,26.9,30.4,25.2,14.4,50.8
Admiralty,2017,1,28,3.2,2.2,2.2,2.2,25.9,29.1,24.5,11.5,42.1
Admiralty,2017,1,29,0,0,0,0,26.3,28.3,24.5,10.4,30.6
Admiralty,2017,1,30,14.2,8.4,8.4,8.4,25.6,28.3,23.4,9.4,48.2
Admiralty,2017,1,31,0,0,0,0,26.6,30.4,24.9,11.5,33.1
