Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Tuas South,2017,7,1,0,0,0,0,29.6,32.8,27.8,4.7,29.5
Tuas South,2017,7,2,0,0,0,0,29.2,32.6,26.7,5.4,25.6
Tuas South,2017,7,3,35,18.6,29.6,33.8,27.1,28.7,24.3,9,27.7
Tuas South,2017,7,4,0,0,0,0,28.8,31.3,26.9,7.2,19.1
Tuas South,2017,7,5,37.6,26.6,33.8,36.2,27.6,30,23.9,6.5,27.4
Tuas South,2017,7,6,0,0,0,0,—,—,—,3.2,10.1
Tuas South,2017,7,7,—,—,—,—,—,—,—,—,—
Tuas South,2017,7,8,16.8,15,16.2,16.2,28.6,30.8,24.8,7.9,33.1
Tuas South,2017,7,9,0,0,0,0,28,29.7,26,8.3,28.4
Tuas South,2017,7,10,0,0,0,0,29,31.6,26.9,6.8,35.6
Tuas South,2017,7,11,0,0,0,0,28.4,29.6,26.5,9.7,36.4
Tuas South,2017,7,12,24.4,12.2,17.8,19.2,26.8,28.6,23.6,9,37.4
Tuas South,2017,7,13,0,0,0,0,28.3,30.5,26.4,6.5,25.6
Tuas South,2017,7,14,16.4,13.2,13.4,15,27.1,28.9,24.7,4.7,26.6
Tuas South,2017,7,15,—,—,—,—,—,—,—,—,—
Tuas South,2017,7,16,—,—,—,—,—,—,—,—,—
Tuas South,2017,7,17,0,0,0,0,29.2,31.6,27.4,7.6,29.9
Tuas South,2017,7,18,0,0,0,0,29,31,27.9,5.8,28.1
Tuas South,2017,7,19,0,0,0,0,28.8,31,27.3,6.1,23.8
Tuas South,2017,7,20,0,0,0,0,28.8,31.4,27.2,4.3,25.6
Tuas South,2017,7,21,0,0,0,0,29.4,32,27.7,4.7,26.6
Tuas South,2017,7,22,0,0,0,0,29.7,32.4,28,5,23.8
Tuas South,2017,7,23,0,0,0,0,29.5,32.3,27.7,6.1,24.8
Tuas South,2017,7,24,0,0,0,0,29.6,32,27.9,5.4,27.7
Tuas South,2017,7,25,0,0,0,0,29.7,32.4,27.9,5,28.4
Tuas South,2017,7,26,0.6,0.6,0.6,0.6,29.1,30.5,27.4,7.6,29.5
Tuas South,2017,7,27,0,0,0,0,29.7,31.7,28.2,7.6,32.8
Tuas South,2017,7,28,0,0,0,0,29.8,32.3,28.1,6.1,26.3
Tuas South,2017,7,29,0,0,0,0,29.8,31.7,28.2,6.8,31
Tuas South,2017,7,30,0,0,0,0,29.7,32,28.2,6.1,29.2
Tuas South,2017,7,31,1,1,1,1,29.8,32.4,28.2,6.1,29.9
