Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Changi,2017,5,1,0,0,0,0,28.9,31.5,26.4,7.9,29.9
Changi,2017,5,2,0,0,0,0,28.2,30.7,26.7,6.8,33.5
Changi,2017,5,3,0,0,0,0,29,31.6,26.2,7.2,24.5
Changi,2017,5,4,2.4,2,2.4,2.4,28.8,31.9,26.8,7.2,30.6
Changi,2017,5,5,8,8,8,8,28.4,31.9,24.8,5.8,26.3
Changi,2017,5,6,8,5.4,5.6,5.6,28.1,31.3,26.1,5,28.4
Changi,2017,5,7,12,11.2,11.8,11.8,27.8,31,24.8,5.4,37.1
Changi,2017,5,8,0,0,0,0,28.4,31.5,25.9,7.6,29.9
Changi,2017,5,9,0,0,0,0,29.6,32.4,27.3,10.1,33.5
Changi,2017,5,10,19.2,8.8,13.4,15.8,27,30,24.9,5.8,37.1
Changi,2017,5,11,0,0,0,0,28.1,31.2,25.3,6.1,22
Changi,2017,5,12,0.8,0.6,0.8,0.8,28.2,30.4,25.9,6.5,28.8
Changi,2017,5,13,0,0,0,0,28.6,31.7,27,7.2,25.2
Changi,2017,5,14,0,0,0,0,29.2,31.7,27.1,11.2,30.6
Changi,2017,5,15,0.6,0.4,0.6,0.6,28.3,31.4,26.7,8.6,31.3
Changi,2017,5,16,4,3.8,3.8,4,28.7,31.3,26.8,7.6,32
Changi,2017,5,17,0,0,0,0,29.7,32.5,27.7,13.7,37.1
Changi,2017,5,18,4,2.2,3.2,4,29,31.5,25.6,13,37.1
Changi,2017,5,19,0,0,0,0,29.1,31.5,27.2,9.4,33.8
Changi,2017,5,20,0,0,0,0,29.5,32,28.1,7.9,39.2
Changi,2017,5,21,27.2,23.4,26.6,27.2,28.5,32.2,24.1,9.7,36.7
Changi,2017,5,22,9.8,6.8,8.8,9,28.1,30.7,23.6,9.4,33.8
Changi,2017,5,23,0,0,0,0,29.4,31.9,27,9.7,29.5
Changi,2017,5,24,11,5.4,7.2,7.6,26.6,29.7,24,8.6,28.1
Changi,2017,5,25,0,0,0,0,28,31.9,25.5,9.4,34.9
Changi,2017,5,26,25.8,5.8,10,15.6,27.5,31,24.3,9.7,43.6
Changi,2017,5,27,0,0,0,0,28.2,31.9,26.1,7.6,38.2
Changi,2017,5,28,0,0,0,0,29.1,31,27.2,10.1,27.4
Changi,2017,5,29,0,0,0,0,29.4,32.1,27.8,10.8,37.4
Changi,2017,5,30,13.8,—,—,—,26.7,28.8,23.6,6.5,44.3
Changi,2017,5,31,44.8,26,41.4,43.4,28.5,32.8,23.7,5.8,27
