Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Newton,2014,7,1,0,0,0,0,28.4,32.5,26.7,6.3,31.7
Newton,2014,7,2,0,0,0,0,28.7,31.1,27.3,7.4,34.9
Newton,2014,7,3,0.2,0.2,0.2,0.2,28.3,30.7,26.2,6.6,36.7
Newton,2014,7,4,1,1,1,1,28.2,30.3,26.4,6.9,33.5
Newton,2014,7,5,3.6,2.8,3.2,3.2,27.5,29.5,24,6.2,43.2
Newton,2014,7,6,0,0,0,0,28.6,31,27.4,7.2,45
Newton,2014,7,7,10.8,5.6,7.8,10.8,28.2,30.9,23.3,7.2,33.5
Newton,2014,7,8,7.4,3,5.4,6.6,27.6,30.4,23.3,7.5,51.5
Newton,2014,7,9,49,42.4,47.6,48.2,27,28.2,22.8,8.8,59
Newton,2014,7,10,0.8,0.8,0.8,0.8,28.4,31.5,27.1,9.2,31
Newton,2014,7,11,2.4,1.6,1.6,1.6,28.1,30.5,26.4,6,25.9
Newton,2014,7,12,0.2,0.2,0.2,0.2,27.3,30.1,24.3,5.9,33.5
Newton,2014,7,13,0,0,0,0,28.5,31.8,26.4,10.5,33.1
Newton,2014,7,14,0,0,0,0,29.5,32.6,27.9,8.7,32
Newton,2014,7,15,0,0,0,0,29.1,32.3,28.1,10,28.8
Newton,2014,7,16,0,0,0,0,29.2,33.1,27.6,9.1,29.9
Newton,2014,7,17,16.4,16.2,16.4,16.4,27.8,30,23,8.4,44.6
Newton,2014,7,18,0,0,0,0,28.8,32.5,27.4,8.8,37.8
Newton,2014,7,19,0,0,0,0,28.7,31.4,26.9,8.4,38.9
Newton,2014,7,20,0,0,0,0,29,32,27.4,8.4,36
Newton,2014,7,21,0,0,0,0,29,31.9,27.7,10.7,37.4
Newton,2014,7,22,0,0,0,0,29.1,31.1,27.7,11.1,40.7
Newton,2014,7,23,0,0,0,0,29.2,31.8,27.8,9.8,35.3
Newton,2014,7,24,0,0,0,0,29.1,31.2,27.6,9.4,35.3
Newton,2014,7,25,0,0,0,0,29.3,32.7,27.5,10,37.1
Newton,2014,7,26,0,0,0,0,29.5,32.5,27.8,10.1,33.5
Newton,2014,7,27,21.8,16.8,21.4,21.8,28,31.3,23,8.8,48.2
Newton,2014,7,28,0,0,0,0,28.7,31.1,27.6,8.7,41.4
Newton,2014,7,29,88.4,40.2,73.2,86.6,27.3,30.2,22.9,8.4,37.8
Newton,2014,7,30,19.6,17.8,18.4,19.4,27.4,29.9,24.3,7.6,52.2
Newton,2014,7,31,0.2,0.2,0.2,0.2,27.3,28.6,25.2,9.5,47.5
