Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Tuas South,2016,5,1,0,0,0,0,—,33.3,26.8,4.3,23.4
Tuas South,2016,5,2,6.2,2.6,3.2,5.6,—,32.7,25.6,2.5,18.7
Tuas South,2016,5,3,3,3,3,3,—,33.7,26.9,5,38.2
Tuas South,2016,5,4,0.2,0.2,0.2,0.2,30.7,33.5,28,3.2,17.3
Tuas South,2016,5,5,7,6.6,6.6,7,—,33.6,26.1,3.2,20.2
Tuas South,2016,5,6,20.8,17,20,20.8,—,32.8,25,5,31.3
Tuas South,2016,5,7,54.2,24.6,42.8,51.6,—,31.8,23.7,3.6,29.5
Tuas South,2016,5,8,0,0,0,0,—,32,26.7,5.8,19.1
Tuas South,2016,5,9,5.4,5.4,5.4,5.4,—,34.3,26.8,3.6,24.1
Tuas South,2016,5,10,1,1,1,1,—,32.7,27.9,4.7,21.2
Tuas South,2016,5,11,1.6,0.6,1,1.4,29.3,32.4,26.9,6.1,28.8
Tuas South,2016,5,12,8.2,6.6,8.2,8.2,29.6,32.7,26.7,6.5,21.6
Tuas South,2016,5,13,4.8,4.6,4.6,4.6,29.3,32.8,26.1,6.1,26.6
Tuas South,2016,5,14,6.4,1.8,3.4,4.6,27.9,30.9,25.8,3.2,18
Tuas South,2016,5,15,1,1,1,1,28.8,31.8,26.5,6.1,23.8
Tuas South,2016,5,16,0.4,0.4,0.4,0.4,29.1,32.4,26.8,6.1,29.9
Tuas South,2016,5,17,0.2,0.2,0.2,0.2,29.9,32.6,27.6,4.7,18
Tuas South,2016,5,18,5,2.4,2.6,2.8,28.8,33,26.5,6.1,46.4
Tuas South,2016,5,19,0.2,0.2,0.2,0.2,29.3,32.3,26.9,5.8,18.7
Tuas South,2016,5,20,0,0,0,0,30.3,32.6,28.6,5.4,18.7
Tuas South,2016,5,21,26.2,18,19.2,19.4,29.1,31.1,24.6,10.4,43.9
Tuas South,2016,5,22,12,6,7.2,10,28.9,31.9,25.6,8.3,41.4
Tuas South,2016,5,23,0,0,0,0,30.4,34.4,26.6,5.4,20.5
Tuas South,2016,5,24,22.4,21,22.2,22.2,—,31.8,25.1,6.8,49.7
Tuas South,2016,5,25,0.8,0.8,0.8,0.8,30.3,33.8,26,5.8,41
Tuas South,2016,5,26,0,0,0,0,29.3,31.6,26.2,9,34.9
Tuas South,2016,5,27,0,0,0,0,30.2,32.7,28.7,7.2,24.1
Tuas South,2016,5,28,0,0,0,0,30,32.1,27.6,7.2,27.4
Tuas South,2016,5,29,0,0,0,0,30.4,32.6,28.1,6.1,19.4
Tuas South,2016,5,30,0.2,0.2,0.2,0.2,29.2,31.7,27.7,9.4,54
Tuas South,2016,5,31,0.2,0.2,0.2,0.2,29.6,32.1,26.2,8.3,34.9
