Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Semakau Island,2016,3,1,0,0,0,0,28.5,31,26.7,20.5,45.7
Semakau Island,2016,3,2,0,0,0,0,28.5,30.8,26.9,24.8,54
Semakau Island,2016,3,3,0,0,0,0,28.6,31,27.1,23,52.6
Semakau Island,2016,3,4,0,0,0,0,28.5,30.3,27.3,20.5,48.2
Semakau Island,2016,3,5,10.2,6.6,7.6,9.8,28,30.2,25.2,18.7,57.6
Semakau Island,2016,3,6,0.2,0.2,0.2,0.2,28.7,30.4,27.6,15.5,37.8
Semakau Island,2016,3,7,0.4,0.2,0.4,0.4,28.3,30.2,27.3,14.4,37.8
Semakau Island,2016,3,8,1.8,1.6,1.6,1.6,28.3,30.7,26.4,16.2,53.6
Semakau Island,2016,3,9,0.2,0.2,0.2,0.2,28.6,30.5,27.4,13.7,36
Semakau Island,2016,3,10,1.8,1.6,1.8,1.8,28.7,31.5,26.3,13.3,36
Semakau Island,2016,3,11,0,0,0,0,28.8,30.6,27.6,13.7,40
Semakau Island,2016,3,12,0,0,0,0,28.9,30.8,27.2,13,34.9
Semakau Island,2016,3,13,39.4,22.6,34.2,38.6,28,30.3,23.5,14,51.1
Semakau Island,2016,3,14,0,0,0,0,28.8,31.1,27.6,13,32.4
Semakau Island,2016,3,15,0,0,0,0,28.9,30.6,27.6,14.4,36.7
Semakau Island,2016,3,16,0,0,0,0,28.5,30.9,26.8,12.6,36.4
Semakau Island,2016,3,17,0,0,0,0,28.9,31.8,27.1,14.4,37.1
Semakau Island,2016,3,18,0,0,0,0,28.5,30.5,27.4,14.4,36
Semakau Island,2016,3,19,0,0,0,0,28.7,31.2,27.4,15.8,37.8
Semakau Island,2016,3,20,0,0,0,0,29.1,31.5,27.7,15.1,38.5
Semakau Island,2016,3,21,0,0,0,0,29.1,31.4,28,15.8,38.9
Semakau Island,2016,3,22,12.4,12,12.4,12.4,28.9,30.2,26.7,25.9,62.3
Semakau Island,2016,3,23,0,0,0,0,29.3,30.8,28,25.2,50.4
Semakau Island,2016,3,24,0,0,0,0,29.1,30.2,27.9,15.1,39.6
Semakau Island,2016,3,25,0,0,0,0,29,31.2,27.6,14,55.4
Semakau Island,2016,3,26,0,0,0,0,29.5,31.1,27.9,19.8,46.4
Semakau Island,2016,3,27,0,0,0,0,29.7,32.1,28.4,20.9,53.6
Semakau Island,2016,3,28,0,0,0,0,29.6,31.6,28.2,21.2,58.7
Semakau Island,2016,3,29,0,0,0,0,29.4,31.4,28,20.2,47.9
Semakau Island,2016,3,30,0,0,0,0,29.2,31,27.6,17.6,47.2
Semakau Island,2016,3,31,0,0,0,0,29.3,31.3,27.7,19.8,48.6
