Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Tai Seng,2013,9,1,0.6,—,—,—,28.4,31,26.9,6.5,33.8
Tai Seng,2013,9,2,0,—,—,—,27.9,32.3,25.2,5.7,25.9
Tai Seng,2013,9,3,19.2,—,—,—,27.6,30.8,25.3,4.8,21.2
Tai Seng,2013,9,4,4,—,—,—,26.9,30.1,24,5.6,24.8
Tai Seng,2013,9,5,19,—,—,—,26.3,27.7,24.1,5.6,25.9
Tai Seng,2013,9,6,50.8,—,—,—,26.5,29.4,24,6.2,40.7
Tai Seng,2013,9,7,40.4,—,—,—,26.1,28.8,22.3,6.3,36.7
Tai Seng,2013,9,8,1.2,—,—,—,26.9,30.8,22.2,5.7,26.3
Tai Seng,2013,9,9,3.4,—,—,—,27,30.4,25.8,5.4,27.4
Tai Seng,2013,9,10,28.2,—,—,—,26,28,23.3,6.1,33.8
Tai Seng,2013,9,11,1.8,—,—,—,28.1,31.2,24.3,7.1,28.1
Tai Seng,2013,9,12,0,—,—,—,29.1,32.1,26.5,7.1,28.8
Tai Seng,2013,9,13,0.2,—,—,—,28.7,31.7,27.7,6.8,38.2
Tai Seng,2013,9,14,6.4,—,—,—,29.1,31.4,27.4,7.3,27.4
Tai Seng,2013,9,15,22.4,—,—,—,26.5,28.7,23.9,5.4,29.5
Tai Seng,2013,9,16,0,—,—,—,28.3,32,25.6,5,23
Tai Seng,2013,9,17,0.2,—,—,—,28,30.6,25.6,6,31.7
Tai Seng,2013,9,18,0,—,—,—,29.1,31.8,27.4,7.4,29.5
Tai Seng,2013,9,19,0,—,—,—,29.4,32.8,27.6,8,39.2
Tai Seng,2013,9,20,0,—,—,—,29.6,32.3,27.5,9,32
Tai Seng,2013,9,21,0,—,—,—,29.7,31.6,28.2,9.2,40.3
Tai Seng,2013,9,22,0,—,—,—,29.8,32.6,28,9.6,35.6
Tai Seng,2013,9,23,0,—,—,—,29.8,33.1,27.7,8.9,29.5
Tai Seng,2013,9,24,0,—,—,—,30,33.5,28,9,34.6
Tai Seng,2013,9,25,74.8,—,—,—,28.1,30.3,22.5,5.9,33.8
Tai Seng,2013,9,26,12.2,—,—,—,27.2,30.3,23.5,5.3,36.4
Tai Seng,2013,9,27,0,—,—,—,28.8,31.5,26.6,6.5,28.8
Tai Seng,2013,9,28,51.8,—,—,—,29.1,33,27.6,5.3,23
Tai Seng,2013,9,29,11,—,—,—,28.3,31.9,22.6,6.1,35.6
Tai Seng,2013,9,30,0,—,—,—,28.1,30.3,25.1,7.1,30.6
