Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
East Coast Parkway,2012,11,1,0,—,—,—,27,29.5,25.6,7.2,38.5
East Coast Parkway,2012,11,2,0,—,—,—,27.9,30.3,25.4,7.4,27.7
East Coast Parkway,2012,11,3,4.8,—,—,—,26.3,28.1,24.2,8.9,32.4
East Coast Parkway,2012,11,4,40.2,—,—,—,26.5,30.9,22.4,5.6,27
East Coast Parkway,2012,11,5,0.2,—,—,—,26.7,28.8,23.4,8.9,37.1
East Coast Parkway,2012,11,6,19.2,—,—,—,26.8,30.1,24.4,5.2,36.4
East Coast Parkway,2012,11,7,0,—,—,—,28,30.9,25.7,5.4,32.4
East Coast Parkway,2012,11,8,0,—,—,—,27.6,30.7,25.9,5.2,23.8
East Coast Parkway,2012,11,9,11.6,—,—,—,27.3,30.9,25.1,4.5,31
East Coast Parkway,2012,11,10,0,—,—,—,27.3,29.1,25.5,6.5,28.1
East Coast Parkway,2012,11,11,0,—,—,—,27.8,29.5,26.3,9,32.8
East Coast Parkway,2012,11,12,13.6,—,—,—,26.8,30.1,24.5,5.2,23.8
East Coast Parkway,2012,11,13,1.8,—,—,—,26.7,29.9,25.4,4.9,23.8
East Coast Parkway,2012,11,14,7.8,—,—,—,26.7,29.4,25.1,5.4,25.2
East Coast Parkway,2012,11,15,1.4,—,—,—,27.6,29.1,25.9,6.1,38.2
East Coast Parkway,2012,11,16,0,—,—,—,28.2,30.4,26.7,8.4,36
East Coast Parkway,2012,11,17,5,—,—,—,27.6,31.3,24.3,7.6,35.6
East Coast Parkway,2012,11,18,18.8,—,—,—,27.5,29.9,25.1,6.1,28.1
East Coast Parkway,2012,11,19,2,—,—,—,27.2,28.6,24.3,12.8,44.3
East Coast Parkway,2012,11,20,0,—,—,—,27.9,29.8,25.7,7.4,26.6
East Coast Parkway,2012,11,21,2.2,—,—,—,27.5,30,25.2,6.5,29.5
East Coast Parkway,2012,11,22,3.6,—,—,—,26.9,28,24.9,8.4,32.4
East Coast Parkway,2012,11,23,16.2,—,—,—,27.3,31.4,24.5,7.7,43.6
East Coast Parkway,2012,11,24,0.2,—,—,—,28,31,24.6,9,30.2
East Coast Parkway,2012,11,25,12.6,—,—,—,26.7,28.8,25.4,5.7,28.4
East Coast Parkway,2012,11,26,0,—,—,—,27.5,28.9,25.8,6,24.1
East Coast Parkway,2012,11,27,3,—,—,—,26.8,28.9,24.6,6.7,25.9
East Coast Parkway,2012,11,28,0.6,—,—,—,27.9,30,25.4,6.9,25.2
East Coast Parkway,2012,11,29,0,—,—,—,27.3,29.2,25.3,8.4,35.3
East Coast Parkway,2012,11,30,0,—,—,—,28.3,30,26.4,7.1,24.1
