Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Newton,2014,1,1,0,0,0,0,26.4,29,24.4,7.4,40.3
Newton,2014,1,2,0,0,0,0,27.1,30.6,25,7.1,35.6
Newton,2014,1,3,0.8,0.4,0.6,0.8,26.7,30.5,25.1,6.7,37.8
Newton,2014,1,4,23.8,17,23.6,23.8,26.5,31.9,24.2,4.8,34.9
Newton,2014,1,5,5.6,1.4,2.6,4.2,24.7,25.9,23.5,5.9,31
Newton,2014,1,6,26.8,6.2,7.6,12,25,26.4,23.6,4.6,32
Newton,2014,1,7,0,0,0,0,26.5,30.2,24.2,5.2,25.2
Newton,2014,1,8,0,0,0,0,27.1,32,24.7,6.9,34.9
Newton,2014,1,9,2,1.8,1.8,1.8,25.8,28.9,24.1,4.4,30.6
Newton,2014,1,10,0,0,0,0,27.1,32.1,24,4.3,27.4
Newton,2014,1,11,3.2,2.6,3,3,26.7,31.6,23.9,7.8,45
Newton,2014,1,12,0.2,0.2,0.2,0.2,26,28.5,24.9,8,40.3
Newton,2014,1,13,0,0,0,0,26.6,29.4,24.8,9.5,41.8
Newton,2014,1,14,0,0,0,0,26.4,29.7,24.5,8.3,40.7
Newton,2014,1,15,0,0,0,0,25.7,28.1,24.4,8.5,37.4
Newton,2014,1,16,0,0,0,0,25.8,28.7,24,9,39.6
Newton,2014,1,17,0,0,0,0,25.8,28.9,23.7,10.1,44.3
Newton,2014,1,18,0,0,0,0,25.7,28.4,24,9.7,43.6
Newton,2014,1,19,0,0,0,0,25.7,29,23.6,8.8,41.8
Newton,2014,1,20,0,0,0,0,25.7,29.6,23.8,9.3,44.3
Newton,2014,1,21,0,0,0,0,25.6,29,23.7,9,41.4
Newton,2014,1,22,0,0,0,0,25.3,28.6,23.4,9.3,43.2
Newton,2014,1,23,0,0,0,0,25.5,29.1,23.5,8.7,38.9
Newton,2014,1,24,0,0,0,0,25.4,28.3,23.5,9.3,42.8
Newton,2014,1,25,0,0,0,0,25.5,29.1,23.8,8.2,32.8
Newton,2014,1,26,0,0,0,0,25.4,29.5,23.3,7.8,38.9
Newton,2014,1,27,0,0,0,0,25.5,29.1,23.3,9.3,41
Newton,2014,1,28,0,0,0,0,26.1,29.5,24.2,9.4,44.3
Newton,2014,1,29,0,0,0,0,26.2,29.9,23.9,9.4,44.6
Newton,2014,1,30,0,0,0,0,25.8,30.1,23.3,8.7,39.6
Newton,2014,1,31,0,0,0,0,26,30.3,23.5,9.2,39.6
