Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Marina Barrage,2018,3,1,0,0,0,0,28.4,32.7,25.9,7.9,27.4
Marina Barrage,2018,3,2,4.2,4,4.2,4.2,28,31.8,26.5,6.5,25.2
Marina Barrage,2018,3,3,19.6,19,19.6,19.6,28.2,32.9,24.3,6.8,36
Marina Barrage,2018,3,4,2.6,2.2,2.4,2.6,28.1,32.7,25.6,5.4,25.9
Marina Barrage,2018,3,5,0,0,0,0,28.8,33.1,26.5,9.7,31
Marina Barrage,2018,3,6,0,0,0,0,29.1,33,26.1,6.8,28.4
Marina Barrage,2018,3,7,3.6,2.2,2.2,2.2,27,28.7,25,7.6,28.8
Marina Barrage,2018,3,8,1,1,1,1,27.2,30.7,25.5,7.9,28.1
Marina Barrage,2018,3,9,0,0,0,0,28.5,32.2,25.8,12.2,36.7
Marina Barrage,2018,3,10,11.8,7.2,7.4,7.6,27.6,29.5,25.3,13,49
Marina Barrage,2018,3,11,0,0,0,0,28.1,31.2,26.1,12.2,36
Marina Barrage,2018,3,12,0.2,0.2,0.2,0.2,28.1,31.4,26.4,11.5,33.1
Marina Barrage,2018,3,13,0,0,0,0,28.5,32.1,26.7,10.8,36.4
Marina Barrage,2018,3,14,0,0,0,0,—,—,—,8.3,31
Marina Barrage,2018,3,15,0,0,0,0,29.2,34.2,26.2,6.1,21.2
Marina Barrage,2018,3,16,14.4,6.6,12.6,12.6,28.8,33.1,25.3,6.5,33.1
Marina Barrage,2018,3,17,0,0,0,0,29.1,33,26.5,7.2,24.8
Marina Barrage,2018,3,18,0,0,0,0,28.9,33.1,26.6,9.4,33.5
Marina Barrage,2018,3,19,0,0,0,0,28.9,32.3,26.6,7.6,24.8
Marina Barrage,2018,3,20,0,0,0,0,28.8,32.9,26.3,7.2,40.7
Marina Barrage,2018,3,21,0,0,0,0,28.7,32.5,26.7,7.2,28.4
Marina Barrage,2018,3,22,0,0,0,0,29.1,33.3,27,11.2,34.6
Marina Barrage,2018,3,23,0,0,0,0,29.1,33.4,26.6,10.1,33.1
Marina Barrage,2018,3,24,30.8,14.8,19.6,30.8,28,32.3,24.2,8.6,31.7
Marina Barrage,2018,3,25,0.4,0.2,0.2,0.4,27.7,30.6,25.9,6.5,25.6
Marina Barrage,2018,3,26,15.4,12.8,15.4,15.4,28.2,32.8,24.9,7.2,30.6
Marina Barrage,2018,3,27,4.4,1.2,1.4,2,25.8,27.5,23.9,9.7,42.8
Marina Barrage,2018,3,28,0,0,0,0,27.6,32.1,25,5,33.1
Marina Barrage,2018,3,29,0,0,0,0,—,—,—,4.3,15.1
Marina Barrage,2018,3,30,—,—,—,—,—,—,—,—,—
Marina Barrage,2018,3,31,0,0,0,0,—,—,—,9,33.5
