Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Seletar,2015,11,1,0,—,—,—,28.1,33.8,25.6,6.8,31.3
Seletar,2015,11,2,1.6,—,—,—,27.7,34.3,25.5,7.2,35.3
Seletar,2015,11,3,0,—,—,—,28.5,34.3,25.7,7.6,29.5
Seletar,2015,11,4,23,—,—,—,27.9,33.6,25.8,6.8,50
Seletar,2015,11,5,0,—,—,—,29.2,34.1,25.9,7.6,25.9
Seletar,2015,11,6,19,—,—,—,28.6,33.4,25.6,6.1,31.3
Seletar,2015,11,7,4.9,—,—,—,27.7,33.3,24.4,7.9,51.8
Seletar,2015,11,8,0,—,—,—,27.6,31.2,25.3,4.7,27.7
Seletar,2015,11,9,0,—,—,—,28.4,32.4,25.2,7.6,25.9
Seletar,2015,11,10,0,—,—,—,28.6,33.2,26.4,7.2,40.7
Seletar,2015,11,11,37.4,—,—,—,27.2,33.4,24.9,5.4,46.4
Seletar,2015,11,12,2.5,—,—,—,28,32.8,25.7,6.5,31.3
Seletar,2015,11,13,11.5,—,—,—,27.4,32.2,25,7.6,29.5
Seletar,2015,11,14,0,—,—,—,29,33.3,25.4,12.6,31.3
Seletar,2015,11,15,0,—,—,—,28,31.3,26.3,6.8,31.3
Seletar,2015,11,16,46.3,—,—,—,26.4,30.8,24.3,6.5,38.9
Seletar,2015,11,17,22.7,—,—,—,27.2,31.4,23.7,6.8,24.1
Seletar,2015,11,18,0,—,—,—,28.7,32.9,25.7,12.2,31.3
Seletar,2015,11,19,0,—,—,—,29.1,32.4,26.8,6.8,44.3
Seletar,2015,11,20,3.8,—,—,—,27.7,32.5,25.8,8.6,38.9
Seletar,2015,11,21,33.1,—,—,—,27.4,33.3,25.4,5.8,38.9
Seletar,2015,11,22,0,—,—,—,28.6,33.3,25.2,7.2,27.7
Seletar,2015,11,23,0,—,—,—,29.1,34.4,26.1,6.5,27.7
Seletar,2015,11,24,18.6,—,—,—,26.9,30.6,25,4.7,35.3
Seletar,2015,11,25,11.3,—,—,—,27.3,32.4,25.1,6.8,31.3
Seletar,2015,11,26,1.6,—,—,—,27.1,31.3,24.6,7.6,29.5
Seletar,2015,11,27,2.1,—,—,—,27.6,31.9,25,8.3,22.3
Seletar,2015,11,28,0,—,—,—,28.9,33.7,25.8,9.7,35.3
Seletar,2015,11,29,1.1,—,—,—,29,33.7,24.9,9.7,27.7
Seletar,2015,11,30,45.8,—,—,—,27.5,34.1,24.9,6.8,50
