Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Admiralty,2016,12,1,13.2,3.4,4.8,7.2,25.4,27.3,24.4,7.9,24.5
Admiralty,2016,12,2,0.8,0.6,0.6,0.8,27,31.3,24.3,8.6,32
Admiralty,2016,12,3,0,0,0,0,—,29.9,25.8,5.4,21.2
Admiralty,2016,12,4,0,0,0,0,29.2,34.1,25.7,6.8,25.9
Admiralty,2016,12,5,10.2,7.8,8.4,10.2,28.7,33.7,23.3,8.6,27.7
Admiralty,2016,12,6,0.2,0.2,0.2,0.2,28.4,34.2,23.6,6.8,33.8
Admiralty,2016,12,7,1.4,1.4,1.4,1.4,28.1,32.7,26.3,9,28.8
Admiralty,2016,12,8,1.4,1.4,1.4,1.4,28.3,32,25.8,8.3,27.7
Admiralty,2016,12,9,6.4,3.4,5.8,6.2,26.8,30.5,25.2,7.2,38.9
Admiralty,2016,12,10,10.6,10.2,10.4,10.4,27.2,29.8,24.3,7.9,32.8
Admiralty,2016,12,11,2.6,1.4,1.4,1.4,25.5,29,23.6,9.4,44.6
Admiralty,2016,12,12,0,0,0,0,27.9,30.9,25.1,12.6,40.7
Admiralty,2016,12,13,1.2,1.2,1.2,1.2,27.6,31.4,24.3,9,37.4
Admiralty,2016,12,14,0.2,0.2,0.2,0.2,27.9,32.3,25.2,7.6,33.8
Admiralty,2016,12,15,0,0,0,0,28.5,31.9,26.1,8.3,33.5
Admiralty,2016,12,16,0,0,0,0,28.6,32.8,26.1,8.6,29.5
Admiralty,2016,12,17,1.8,1.6,1.6,1.6,26.8,31.8,24.6,9,36.7
Admiralty,2016,12,18,15.4,12.4,14.4,15.2,26.6,31,22.8,7.9,37.4
Admiralty,2016,12,19,0.8,0.4,0.6,0.6,27.5,31.7,25,10.8,36.7
Admiralty,2016,12,20,0,0,0,0,28,31.8,25.2,14.8,46.1
Admiralty,2016,12,21,3.4,3.2,3.2,3.2,28.1,31.8,25.6,10.4,38.2
Admiralty,2016,12,22,15.6,6.4,11.6,14.2,26.6,32.3,23.7,6.5,34.2
Admiralty,2016,12,23,50,29.4,47,49.8,26.9,31.5,22.8,7.2,30.6
Admiralty,2016,12,24,16.8,11.6,13.2,14.4,26.3,32.5,23.7,9,37.8
Admiralty,2016,12,25,28.8,20.4,25,27.2,26.4,31.9,23,10.1,39.6
Admiralty,2016,12,26,0,0,0,0,26.3,30,23.9,10.1,28.4
Admiralty,2016,12,27,1,0.8,0.8,1,25.7,29,24,10.1,41.8
Admiralty,2016,12,28,3.6,0.8,1.4,1.6,25.2,27.6,23.2,11.5,40
Admiralty,2016,12,29,0,0,0,0,27.2,30.6,25.1,9.7,34.2
Admiralty,2016,12,30,0.6,0.6,0.6,0.6,26.8,32,24.9,12.2,46.8
Admiralty,2016,12,31,0,0,0,0,26.5,29.6,24.5,7.9,40.7
