Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Clementi,2017,2,1,0,0,0,0,—,—,—,9,31
Clementi,2017,2,2,0,0,0,0,—,—,—,9.4,27.4
Clementi,2017,2,3,17.8,17.6,17.6,17.6,—,—,—,9,29.2
Clementi,2017,2,4,0.8,0.8,0.8,0.8,—,—,—,7.2,29.5
Clementi,2017,2,5,0,0,0,0,—,—,—,8.3,25.2
Clementi,2017,2,6,0,0,0,0,—,—,—,7.9,27.7
Clementi,2017,2,7,1,1,1,1,—,—,—,7.2,26.6
Clementi,2017,2,8,37.4,26.6,27.2,31.8,—,—,—,8.3,40
Clementi,2017,2,9,0.2,0.2,0.2,0.2,—,—,—,7.2,29.2
Clementi,2017,2,10,0,0,0,0,—,—,—,10.1,38.5
Clementi,2017,2,11,0,0,0,0,—,—,—,12.2,50
Clementi,2017,2,12,4.6,2,2,3.4,—,—,—,10.8,41
Clementi,2017,2,13,3.4,1.4,1.6,2,—,—,—,11.5,47.2
Clementi,2017,2,14,1.4,0.6,0.6,0.8,—,—,—,11.9,50
Clementi,2017,2,15,4.8,2,3,3.6,—,—,—,10.8,45.7
Clementi,2017,2,16,0,0,0,0,—,—,—,10.1,44.6
Clementi,2017,2,17,0,0,0,0,—,—,—,9.7,36
Clementi,2017,2,18,0,0,0,0,—,—,—,10.1,39.6
Clementi,2017,2,19,0,0,0,0,—,—,—,9.4,36.4
Clementi,2017,2,20,0,0,0,0,—,—,—,8.3,33.8
Clementi,2017,2,21,4.8,4,4,4.8,—,—,—,7.2,29.5
Clementi,2017,2,22,0,0,0,0,—,—,—,6.8,29.9
Clementi,2017,2,23,20,18.2,18.8,19.4,—,—,—,6.5,46.8
Clementi,2017,2,24,9.4,1.8,3,5.4,24.8,27.2,23.5,8.3,29.5
Clementi,2017,2,25,0.6,0.4,0.6,0.6,26.5,34,23.6,5.8,24.1
Clementi,2017,2,26,5,3.8,4,5,—,32.6,25.2,7.2,28.1
Clementi,2017,2,27,4,2.6,3.6,4,27,30.4,24.7,7.2,35.6
Clementi,2017,2,28,13.8,11.8,12,12,26.3,29.3,24.4,7.2,40
