Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Semakau Island,2018,6,1,2.6,1,1,1.8,—,—,—,13.7,38.9
Semakau Island,2018,6,2,30.8,20.6,27.2,28.8,—,—,—,18.4,73.1
Semakau Island,2018,6,3,0,0,0,0,—,—,—,—,—
Semakau Island,2018,6,4,17,16.2,17,17,—,—,—,13,24.5
Semakau Island,2018,6,5,0,0,0,0,—,—,—,—,—
Semakau Island,2018,6,6,0,0,0,0,—,—,—,—,—
Semakau Island,2018,6,7,0,0,0,0,—,—,—,—,—
Semakau Island,2018,6,8,0.2,0.2,0.2,0.2,—,—,—,—,—
Semakau Island,2018,6,9,0,0,0,0,—,—,—,—,—
Semakau Island,2018,6,10,0,0,0,0,—,—,—,—,—
Semakau Island,2018,6,11,0,0,0,0,—,—,—,—,—
Semakau Island,2018,6,12,0.4,0.4,0.4,0.4,—,—,—,—,—
Semakau Island,2018,6,13,0,0,0,0,—,—,—,—,—
Semakau Island,2018,6,14,0,0,0,0,—,—,—,15.1,20.5
Semakau Island,2018,6,15,26.8,15.6,23.2,25.2,—,—,—,16.6,41.4
Semakau Island,2018,6,16,0,0,0,0,—,—,—,—,—
Semakau Island,2018,6,17,0,0,0,0,—,—,—,—,—
Semakau Island,2018,6,18,0.4,0.4,0.4,0.4,—,—,—,—,—
Semakau Island,2018,6,19,0,0,0,0,—,—,—,—,—
Semakau Island,2018,6,20,1.8,1.6,1.6,1.6,—,—,—,12.2,40
Semakau Island,2018,6,21,4,3.6,3.6,3.6,—,—,—,13.3,66.2
Semakau Island,2018,6,22,0,0,0,0,—,—,—,18.7,34.2
Semakau Island,2018,6,23,0.4,0.2,0.2,0.2,—,—,—,23,58.3
Semakau Island,2018,6,24,7.4,3.6,3.6,4,—,—,—,22,59.8
Semakau Island,2018,6,25,3.6,3.2,3.4,3.4,—,—,—,24.5,53.3
Semakau Island,2018,6,26,0.6,0.4,0.6,0.6,—,—,—,—,—
Semakau Island,2018,6,27,45.6,26.6,34.2,40.8,—,—,—,30.6,81.7
Semakau Island,2018,6,28,0,0,0,0,—,—,—,—,—
Semakau Island,2018,6,29,6.2,2,2.6,4,—,—,—,—,—
Semakau Island,2018,6,30,0,0,0,0,—,—,—,—,—
