Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Sentosa Island,2012,3,1,11.8,—,—,—,26.5,32.2,23.5,4.8,43.9
Sentosa Island,2012,3,2,18.6,—,—,—,25.6,28.9,23.5,4.4,29.2
Sentosa Island,2012,3,3,0.4,—,—,—,26.9,31.1,24.7,5.4,25.2
Sentosa Island,2012,3,4,0,—,—,—,28,30.9,25.8,6.2,23
Sentosa Island,2012,3,5,23,—,—,—,25.9,28.9,21.1,4.7,44.3
Sentosa Island,2012,3,6,0,—,—,—,28.2,32,25.4,5.1,19.4
Sentosa Island,2012,3,7,2.6,—,—,—,27.4,29.4,26.4,5.9,19.8
Sentosa Island,2012,3,8,15.6,—,—,—,27.4,30.3,24.2,7.4,27
Sentosa Island,2012,3,9,0,—,—,—,27,29.5,23.8,6.1,38.5
Sentosa Island,2012,3,10,17.2,—,—,—,27.6,32.1,24.4,4.6,27.7
Sentosa Island,2012,3,11,13.2,—,—,—,27,31.1,24.7,6.4,34.2
Sentosa Island,2012,3,12,0,—,—,—,26.2,28.8,24.7,8.7,31
Sentosa Island,2012,3,13,35,—,—,—,26.4,30.8,24.6,5.3,25.2
Sentosa Island,2012,3,14,13.2,—,—,—,24.7,26.2,23.4,5.4,31.3
Sentosa Island,2012,3,15,0,—,—,—,27,31.3,24.2,5.5,28.8
Sentosa Island,2012,3,16,0,—,—,—,28.7,33.6,25.6,6.2,25.6
Sentosa Island,2012,3,17,0,—,—,—,28.1,32.4,25.6,5.8,21.2
Sentosa Island,2012,3,18,21.6,—,—,—,26.8,31.5,22.6,5.7,39.2
Sentosa Island,2012,3,19,0,—,—,—,27.5,30.5,25.8,5.4,21.2
Sentosa Island,2012,3,20,0,—,—,—,28.2,31.1,26,5.1,19.8
Sentosa Island,2012,3,21,0.4,—,—,—,28.2,32,25.8,5.2,24.8
Sentosa Island,2012,3,22,0,—,—,—,28.1,32,26.3,6.7,22.3
Sentosa Island,2012,3,23,0,—,—,—,28.3,31.7,26,6.9,19.4
Sentosa Island,2012,3,24,0,—,—,—,28.4,31.2,26,6.3,19.4
Sentosa Island,2012,3,25,8.8,—,—,—,26.9,32.8,23.3,6.3,32.8
Sentosa Island,2012,3,26,0.2,—,—,—,28.2,32,25,6.6,27.7
Sentosa Island,2012,3,27,17.6,—,—,—,27.2,31.5,24.4,5.4,26.6
Sentosa Island,2012,3,28,2.6,—,—,—,27.2,30.3,25,4.5,24.1
Sentosa Island,2012,3,29,0,—,—,—,28,31.9,25.6,5,20.9
Sentosa Island,2012,3,30,41.8,—,—,—,27.7,30.7,24,5.4,42.8
Sentosa Island,2012,3,31,4.6,—,—,—,26.2,29.3,22.9,10,38.2
