Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Admiralty,2012,6,1,0,—,—,—,27.7,30.7,25,6.8,26.6
Admiralty,2012,6,2,0,—,—,—,28.5,31.3,26.5,4.9,24.1
Admiralty,2012,6,3,0.6,—,—,—,28,31.7,25.3,5.4,29.5
Admiralty,2012,6,4,1.4,—,—,—,28.7,32.6,26.8,4.6,22.7
Admiralty,2012,6,5,0.8,—,—,—,29,32.2,26.1,5.9,19.4
Admiralty,2012,6,6,0,—,—,—,28.5,31.3,25.9,11.7,41.8
Admiralty,2012,6,7,0,—,—,—,30,33.7,27.6,7.5,27
Admiralty,2012,6,8,68,—,—,—,28.4,31.3,25.1,4,24.5
Admiralty,2012,6,9,0.4,—,—,—,26.3,29.1,23.3,7.2,48.2
Admiralty,2012,6,10,0,—,—,—,29.1,33.3,26.1,6.5,29.2
Admiralty,2012,6,11,0,—,—,—,28.8,30.2,27.6,5.6,26.3
Admiralty,2012,6,12,0,—,—,—,29.2,33,27.6,7.5,27.4
Admiralty,2012,6,13,0,—,—,—,29.6,33.6,26.9,6.1,24.1
Admiralty,2012,6,14,0,—,—,—,30,33.6,27.4,7,29.2
Admiralty,2012,6,15,0,—,—,—,29.9,33.2,27.2,6.3,23.4
Admiralty,2012,6,16,0,—,—,—,29.6,33,27.1,7.5,26.3
Admiralty,2012,6,17,0,—,—,—,29.6,32.8,27.3,8.7,28.1
Admiralty,2012,6,18,0,—,—,—,29.8,33.1,27.1,6.9,29.2
Admiralty,2012,6,19,19.4,—,—,—,28.5,33.5,24.9,6.1,40
Admiralty,2012,6,20,0,—,—,—,28.9,32.9,26.3,5.6,24.8
Admiralty,2012,6,21,1.4,—,—,—,27.7,31.5,24,6.2,28.4
Admiralty,2012,6,22,0,—,—,—,28.6,32.8,24.9,8.6,28.1
Admiralty,2012,6,23,0,—,—,—,29.9,34,27.4,6.4,24.1
Admiralty,2012,6,24,0,—,—,—,29.4,33.6,26.3,6.9,45.4
Admiralty,2012,6,25,0,—,—,—,29.2,33.2,26.2,6.6,27.4
Admiralty,2012,6,26,0,—,—,—,27.8,32.3,25.4,5.1,24.5
Admiralty,2012,6,27,9,—,—,—,27.2,30.5,23.8,5.4,44.6
Admiralty,2012,6,28,0,—,—,—,28,31.9,24.6,6,34.2
Admiralty,2012,6,29,0,—,—,—,28.8,32.7,26,5.9,24.8
Admiralty,2012,6,30,4.4,—,—,—,27.5,31.4,24.3,5.7,48.2
