Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Tai Seng,2017,4,1,0.8,0.4,0.4,0.6,27,32.1,25.3,4.7,28.4
Tai Seng,2017,4,2,0.2,0.2,0.2,0.2,28.2,32.9,25.6,5,24.1
Tai Seng,2017,4,3,3.6,3,3.2,3.4,28.1,30.4,25,5,25.6
Tai Seng,2017,4,4,1.6,1,1.6,1.6,29.2,33.5,25.1,5.8,28.8
Tai Seng,2017,4,5,0,0,0,0,29.4,33.2,26.2,6.5,28.1
Tai Seng,2017,4,6,0,0,0,0,29.4,33.5,27.2,5.8,32.8
Tai Seng,2017,4,7,8.6,4.4,6,7,28.6,34.2,24.1,6.1,37.4
Tai Seng,2017,4,8,3.6,1.2,1.2,1.8,27.5,29.3,25.3,4.3,31.3
Tai Seng,2017,4,9,11,10.8,11,11,28.3,32.8,25.9,4,46.8
Tai Seng,2017,4,10,0,0,0,0,28.3,31.3,26.6,5,26.6
Tai Seng,2017,4,11,4.2,4.2,4.2,4.2,29.3,33.8,26.8,5,23.4
Tai Seng,2017,4,12,5.8,1.4,2.6,3.4,28.6,32,24.6,4.3,27.7
Tai Seng,2017,4,13,24.6,10.2,14.6,14.6,27.5,30,24.5,5.4,33.8
Tai Seng,2017,4,14,5,4.8,4.8,4.8,28,31.9,25.7,4.7,23
Tai Seng,2017,4,15,1.4,1.2,1.4,1.4,28.6,32.2,26.3,6.1,34.9
Tai Seng,2017,4,16,0,0,0,0,29,33.3,26.4,4,23
Tai Seng,2017,4,17,0,0,0,0,29.6,33.7,27.4,4.7,22.3
Tai Seng,2017,4,18,57.8,23.2,35.8,54.6,27.7,33.7,24.2,5,89.6
Tai Seng,2017,4,19,0,0,0,0,28.8,33,25.1,4.3,25.6
Tai Seng,2017,4,20,6.4,6.4,6.4,6.4,28.5,33.1,26.3,3.6,25.6
Tai Seng,2017,4,21,18.2,7.2,12.8,16.8,28.4,32.8,23.9,5.4,33.8
Tai Seng,2017,4,22,10.4,9.2,10.4,10.4,28.7,30.9,25.3,4.7,25.2
Tai Seng,2017,4,23,0,0,0,0,29,32.4,27,4,20.2
Tai Seng,2017,4,24,10.8,8.6,9.8,10.4,28.2,33,24.3,4.7,61.6
Tai Seng,2017,4,25,46.2,37.4,41.6,46.2,27.4,31.7,24.5,4,22.3
Tai Seng,2017,4,26,28.8,23,24.6,24.8,27.7,30.9,24.3,4.7,27.4
Tai Seng,2017,4,27,78.8,53.8,75.8,78.8,28,33.6,24,5.4,32
Tai Seng,2017,4,28,30.4,20.4,27.2,30,28,32.5,23.8,5,61.6
Tai Seng,2017,4,29,0.2,0.2,0.2,0.2,28.5,30,26.5,3.6,19.8
Tai Seng,2017,4,30,0,0,0,0,29.3,34.4,26.6,4.7,25.2
