Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Changi,2016,4,1,0,0,0,0,29.6,34.2,27.1,13.7,33.1
Changi,2016,4,2,0,0,0,0,29.8,34.4,26.5,11.5,35.3
Changi,2016,4,3,7.6,7.6,7.6,7.6,28.8,31.9,26,9.4,34.6
Changi,2016,4,4,6.2,4.2,5,6,29.2,32.3,27,9.4,31.3
Changi,2016,4,5,0,0,0,0,29,31.7,27.5,10.1,32
Changi,2016,4,6,0,0,0,0,29.4,33.8,26.3,9.7,31.7
Changi,2016,4,7,0,0,0,0,29.3,33.7,25.9,10.1,31.7
Changi,2016,4,8,0,0,0,0,29.7,34.4,26.6,9.7,28.8
Changi,2016,4,9,1.2,0.8,1.2,1.2,28.8,33.3,26.3,6.5,35.6
Changi,2016,4,10,0,0,0,0,29.7,35,26.4,9.4,29.5
Changi,2016,4,11,0,0,0,0,29.8,33.5,27.8,6.5,22
Changi,2016,4,12,9.4,8.2,9.2,9.4,29.9,34.5,25.7,5.8,45
Changi,2016,4,13,0,0,0,0,29.6,33.2,27.2,6.8,36
Changi,2016,4,14,9.6,9.4,9.4,9.4,29.4,33.6,25.6,5.8,36.4
Changi,2016,4,15,4.8,2,2.6,4.4,28.9,30.7,26.1,7.9,27.7
Changi,2016,4,16,0,0,0,0,29.9,33.5,27.1,9,31.3
Changi,2016,4,17,0,0,0,0,30.1,34.1,27.3,11.2,33.8
Changi,2016,4,18,0,0,0,0,30.3,34.1,27.2,9,29.9
Changi,2016,4,19,0.2,0.2,0.2,0.2,30.5,34.6,27.3,11.2,32
Changi,2016,4,20,0.4,0.4,0.4,0.4,29.4,33.8,27.4,7.2,35.3
Changi,2016,4,21,0,0,0,0,30.4,34.8,27.2,11.5,30.2
Changi,2016,4,22,0,0,0,0,29.7,33.7,28.2,10.4,35.3
Changi,2016,4,23,0,0,0,0,29.8,33.1,27.8,9.7,31.7
Changi,2016,4,24,13.8,12.2,12.2,12.4,29.2,31.6,25.9,6.8,45.7
Changi,2016,4,25,18.2,12.2,14.2,14.2,28.7,32.6,25.4,5.4,27
Changi,2016,4,26,7.6,5.8,5.8,5.8,28.9,32.6,25.3,5,22.3
Changi,2016,4,27,4.2,4.2,4.2,4.2,28.9,33.6,25.5,6.5,27.4
Changi,2016,4,28,6.2,6.2,6.2,6.2,28.9,32.7,27,5.8,28.8
Changi,2016,4,29,0.4,0.4,0.4,0.4,29,32.8,27.1,6.5,29.5
Changi,2016,4,30,0,0,0,0,28.6,33.8,26.1,6.1,34.2
