Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Tuas South,2018,12,1,4,1.4,2,2.8,27.1,31.2,25.7,5.8,31
Tuas South,2018,12,2,36,27.6,35.4,35.6,26.8,31.8,24.5,5.8,21.6
Tuas South,2018,12,3,8.8,4,7.2,8.2,26.7,30.1,25.1,4.7,29.2
Tuas South,2018,12,4,10.6,7.4,8.4,10.6,27.5,31.3,25.7,5,37.8
Tuas South,2018,12,5,35.2,27.4,33.2,34,26.7,29.4,23.8,4.3,23
Tuas South,2018,12,6,8,3.8,5.4,7.8,26.8,28.5,25.6,4.7,18.7
Tuas South,2018,12,7,17,9.8,10,10,27.2,29.8,25.2,5,27.4
Tuas South,2018,12,8,2.8,1,1.2,2,27.3,30.4,25.7,5,21.2
Tuas South,2018,12,9,31,23,23.2,28,27.4,31,25.6,3.6,19.4
Tuas South,2018,12,10,3.8,3.2,3.8,3.8,27.4,30.7,26,5,19.4
Tuas South,2018,12,11,27.8,21.8,25,25,26.9,29.7,25.2,7.2,26.3
Tuas South,2018,12,12,7.8,3.2,3.2,4.4,27,31,25,5,48.6
Tuas South,2018,12,13,5.2,5,5,5,26.8,29.2,25.2,5.4,31
Tuas South,2018,12,14,1.4,0.4,0.6,1.2,26.6,29.6,24.9,6.5,25.9
Tuas South,2018,12,15,10,3.4,4.2,5.4,26.8,31.1,24.1,5.4,25.2
Tuas South,2018,12,16,0.2,0.2,0.2,0.2,27.2,31,24.4,5.4,20.5
Tuas South,2018,12,17,0,0,0,0,27.7,31.4,25.3,5.8,33.1
Tuas South,2018,12,18,0,0,0,0,28.4,31.3,26.2,4.3,20.2
Tuas South,2018,12,19,0,0,0,0,28.7,31.7,26.8,5,19.1
Tuas South,2018,12,20,0,0,0,0,28.5,32.8,26.1,7.6,22.3
Tuas South,2018,12,21,0,0,0,0,28.7,32.5,26.6,5.8,29.2
Tuas South,2018,12,22,7.4,4,7,7.4,28.2,32.2,26.5,5.8,19.8
Tuas South,2018,12,23,0.2,0.2,0.2,0.2,28.5,30.9,26.4,5.8,22
Tuas South,2018,12,24,0,0,0,0,29.1,31.8,26.5,6.8,22.7
Tuas South,2018,12,25,0.2,0.2,0.2,0.2,28.8,31.8,26.2,7.2,31
Tuas South,2018,12,26,3.4,2,2.4,2.8,28.2,31.8,24.1,9,60.8
Tuas South,2018,12,27,0.4,0.4,0.4,0.4,27.9,29.6,26.1,6.1,27
Tuas South,2018,12,28,0,0,0,0,29.1,31.8,26.9,7.9,27.7
Tuas South,2018,12,29,4.6,3.6,4.2,4.4,28,29.9,24.9,6.1,29.9
Tuas South,2018,12,30,0,0,0,0,28.7,32.1,26.6,7.9,30.6
Tuas South,2018,12,31,5,3.8,3.8,3.8,27.5,31.3,25.3,7.2,31.3
