Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Changi,2012,5,1,2.8,—,—,—,27.9,31.6,23.9,6.8,44.3
Changi,2012,5,2,0.4,—,—,—,27.5,30.8,25.2,6,26.6
Changi,2012,5,3,0,—,—,—,28.9,32.5,26.1,5.5,22
Changi,2012,5,4,79.2,—,—,—,27.9,30.9,24,5.8,27.4
Changi,2012,5,5,0,—,—,—,27,31.4,22,6.1,52.9
Changi,2012,5,6,34,—,—,—,26.8,32.3,22.1,5.5,53.6
Changi,2012,5,7,1.2,—,—,—,26,28.7,22.9,5.1,42.5
Changi,2012,5,8,18,—,—,—,28.6,33.7,25.1,7,25.9
Changi,2012,5,9,0.4,—,—,—,27.5,32.6,22.6,6.9,35.6
Changi,2012,5,10,0,—,—,—,28.1,33.1,25.2,7.9,32.4
Changi,2012,5,11,10.2,—,—,—,28,32.1,25.3,5,27.4
Changi,2012,5,12,18.6,—,—,—,29,33,26,5.8,25.2
Changi,2012,5,13,0,—,—,—,27.6,31.6,23.1,7.5,46.4
Changi,2012,5,14,0,—,—,—,29.8,33.7,26.7,6.2,26.6
Changi,2012,5,15,22,—,—,—,28.6,31.5,25.6,4.1,26.6
Changi,2012,5,16,23,—,—,—,28.2,31.9,22.9,7.3,43.9
Changi,2012,5,17,1.4,—,—,—,27.2,30,23.1,5.6,42.5
Changi,2012,5,18,0,—,—,—,28.9,32.1,26,8.1,27.7
Changi,2012,5,19,0,—,—,—,29.5,32.6,26.8,9.5,37.1
Changi,2012,5,20,6,—,—,—,28.6,31.3,24.3,7.3,31.7
Changi,2012,5,21,0,—,—,—,28.8,32,26.2,6,21.6
Changi,2012,5,22,27.2,—,—,—,29.3,32.1,26.1,7.8,31
Changi,2012,5,23,0.2,—,—,—,27.5,30.3,23.5,7.5,29.2
Changi,2012,5,24,0.8,—,—,—,29,31.7,26.6,8.3,27
Changi,2012,5,25,0,—,—,—,28.4,30.6,25.1,10.3,32
Changi,2012,5,26,12,—,—,—,28.4,32,25.8,11.3,32.4
Changi,2012,5,27,0,—,—,—,27,29.4,22.8,6.7,44.6
Changi,2012,5,28,0,—,—,—,28.7,31.6,25.9,8.6,27.4
Changi,2012,5,29,0,—,—,—,28.4,31.3,26.7,9.1,37.1
Changi,2012,5,30,0.8,—,—,—,28.5,32.3,26,7.1,30.6
Changi,2012,5,31,33.8,—,—,—,27.8,32.2,24.8,5.2,29.9
