Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Changi,2013,5,1,0.2,—,—,—,28.3,31.1,26.9,5.1,32.4
Changi,2013,5,2,0,—,—,—,28.5,31.8,26.1,7.8,36.7
Changi,2013,5,3,0.2,—,—,—,28.4,30.4,25.9,6.3,32.8
Changi,2013,5,4,0,—,—,—,28.9,31.7,26.7,10.6,37.1
Changi,2013,5,5,8.6,—,—,—,27.7,31.3,24.7,5.8,27
Changi,2013,5,6,0.2,—,—,—,27.8,32.6,25.3,4.4,27.7
Changi,2013,5,7,46.2,—,—,—,27.3,32.6,23.5,5.7,37.1
Changi,2013,5,8,5.8,—,—,—,27,31.6,25.3,4.4,24.1
Changi,2013,5,9,40.4,—,—,—,27.8,31.9,24.9,6.5,43.2
Changi,2013,5,10,1,—,—,—,28.1,31,26.8,7,34.2
Changi,2013,5,11,0.2,—,—,—,28,29.9,26.6,7.9,29.9
Changi,2013,5,12,0,—,—,—,29.7,33.6,27.5,10.6,37.8
Changi,2013,5,13,0,—,—,—,29.9,32.9,28,11.4,29.2
Changi,2013,5,14,3.4,—,—,—,28.8,31.9,25.6,5.4,28.4
Changi,2013,5,15,42.6,—,—,—,28.8,32.8,26.2,7.1,27.7
Changi,2013,5,16,2,—,—,—,27.1,31.2,22.9,7.2,44.3
Changi,2013,5,17,0,—,—,—,29.5,33.9,25.9,5.5,23.8
Changi,2013,5,18,0,—,—,—,27.8,30.3,26.2,6.1,29.2
Changi,2013,5,19,0,—,—,—,29.3,32.6,25.9,6.3,26.3
Changi,2013,5,20,0,—,—,—,28.7,31.2,26.8,5.2,27.7
Changi,2013,5,21,0,—,—,—,28.2,32.7,26.1,5.3,22.7
Changi,2013,5,22,0,—,—,—,27.9,31.5,25.7,5.5,29.9
Changi,2013,5,23,0,—,—,—,29,32.4,25.9,7.1,22
Changi,2013,5,24,8.4,—,—,—,27.6,30,25.2,5.1,28.4
Changi,2013,5,25,0,—,—,—,28.8,33.4,25.3,5.7,24.8
Changi,2013,5,26,22.6,—,—,—,27.4,32.6,23.9,4.9,45.7
Changi,2013,5,27,0,—,—,—,28.5,33.1,24.9,7.1,23.8
Changi,2013,5,28,0,—,—,—,28.4,32.5,25.5,5.2,26.3
Changi,2013,5,29,1.4,—,—,—,27,28.2,26.1,5.2,21.6
Changi,2013,5,30,3.6,—,—,—,26.9,31.8,24,5.9,32.8
Changi,2013,5,31,24.6,—,—,—,27.1,32.2,24,6.3,30.2
