Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Newton,2017,11,1,0.2,0.2,0.2,0.2,27.6,32.3,25.2,3.6,22
Newton,2017,11,2,0,0,0,0,27.8,31.5,26,4.3,27.7
Newton,2017,11,3,6.8,3,3.2,4,27.7,31.9,24.3,6.5,42.5
Newton,2017,11,4,5.6,1.2,1.4,1.6,26.9,31.6,24.1,5.8,41
Newton,2017,11,5,1.2,0.4,0.6,0.8,28,32.2,24.6,6.8,36.7
Newton,2017,11,6,51.4,30.4,34.2,37.6,27.1,31.7,22.5,4,37.4
Newton,2017,11,7,3.2,1.6,2.6,2.8,26.7,29.1,25.2,3.2,23.8
Newton,2017,11,8,3.8,3.4,3.6,3.6,26.6,29.8,23.5,7.2,28.1
Newton,2017,11,9,25,11.6,20,21.6,26.5,32.9,23.5,5.8,43.2
Newton,2017,11,10,7,1.8,2.4,4.4,25.8,31.7,23.5,4.7,26.3
Newton,2017,11,11,11.4,10,10.4,10.4,26,28.7,24.6,3.6,32.4
Newton,2017,11,12,14.8,7.2,10.4,13,27.1,30.7,25.1,5,28.1
Newton,2017,11,13,2,1,1.4,1.4,27.6,33.4,24.4,5.8,40.7
Newton,2017,11,14,53.8,25.2,35.8,43.6,25.4,27.5,22.7,5.8,27.7
Newton,2017,11,15,0,0,0,0,27.3,31.3,24.8,5,27.4
Newton,2017,11,16,0,0,0,0,28.4,33.9,25.8,4.7,29.9
Newton,2017,11,17,13.4,12.6,13.2,13.4,26.9,30.1,23.4,6.1,43.6
Newton,2017,11,18,0.2,0.2,0.2,0.2,27.7,32.7,25.5,5,45.4
Newton,2017,11,19,0,0,0,0,28.3,32,26.1,4.3,22.7
Newton,2017,11,20,1,0.6,0.6,1,27.4,30.8,25.9,5,24.5
Newton,2017,11,21,3.6,1,1.8,3,26,28.3,23.2,4,42.5
Newton,2017,11,22,31.6,19.2,31,31.6,27.1,33.1,23.3,4.3,46.1
Newton,2017,11,23,4.2,2,3.2,4,26.2,30.2,24,4.7,28.4
Newton,2017,11,24,0.8,0.6,0.8,0.8,26,30.3,23.9,6.5,32.4
Newton,2017,11,25,39.4,34,39.2,39.2,26.6,32.9,24.5,5.8,32.4
Newton,2017,11,26,1,1,1,1,26.4,30.9,25.1,5.4,29.5
Newton,2017,11,27,—,—,—,—,—,—,—,—,—
Newton,2017,11,28,0.8,0.8,0.8,0.8,—,—,—,9,30.6
Newton,2017,11,29,2.8,1.4,2,2.4,26.6,29.5,24.3,11.2,40
Newton,2017,11,30,0.6,0.6,0.6,0.6,27.3,30.2,24.7,13.7,47.5
