Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Seletar,2015,4,1,1.7,—,—,—,27.5,34,25.5,5.5,27.7
Seletar,2015,4,2,13.4,—,—,—,27.3,34.1,24.6,7.1,38.9
Seletar,2015,4,3,0.1,—,—,—,28,32.9,25.4,6.9,31.3
Seletar,2015,4,4,6,—,—,—,28.8,34.6,25.4,8.3,25.9
Seletar,2015,4,5,52,—,—,—,27.6,31.1,23.7,4.5,29.5
Seletar,2015,4,6,0,—,—,—,28.8,34,26.4,11,27.7
Seletar,2015,4,7,0,—,—,—,29,33.4,26.3,12.7,29.5
Seletar,2015,4,8,0,—,—,—,29.3,34.1,26.3,13,33.5
Seletar,2015,4,9,0,—,—,—,29,32.9,26.6,16,37.1
Seletar,2015,4,10,0,—,—,—,29.2,33.5,26.8,14.7,35.3
Seletar,2015,4,11,0.2,—,—,—,28.2,33.3,26.3,7.3,33.5
Seletar,2015,4,12,10.5,—,—,—,27.9,32.7,25.2,8.6,37.1
Seletar,2015,4,13,0,—,—,—,29.2,34.5,25.9,13,33.5
Seletar,2015,4,14,0,—,—,—,29.2,33.7,25.9,15.4,33.5
Seletar,2015,4,15,0,—,—,—,29.1,33.4,26,13.8,29.5
Seletar,2015,4,16,0,—,—,—,29.4,33.6,26.4,15.7,35.3
Seletar,2015,4,17,0,—,—,—,29.8,34.3,26.5,14.6,40.7
Seletar,2015,4,18,0,—,—,—,29.8,34.8,27,8.4,27.7
Seletar,2015,4,19,3.1,—,—,—,28.5,34.7,24.9,8.8,29.5
Seletar,2015,4,20,0.3,—,—,—,28.8,36.4,25.5,7.7,44.3
Seletar,2015,4,21,6.9,—,—,—,27.9,35.5,24.4,10.3,48.2
Seletar,2015,4,22,5,—,—,—,28.5,34.5,25,6.9,24.1
Seletar,2015,4,23,0,—,—,—,28.5,34.1,25.7,6.8,24.1
Seletar,2015,4,24,0.5,—,—,—,28,34,25.6,8.2,44.3
Seletar,2015,4,25,0.2,—,—,—,28.1,33,25.3,10.4,33.5
Seletar,2015,4,26,2.6,—,—,—,28.1,32.8,25.3,12.1,40.7
Seletar,2015,4,27,30,—,—,—,27.7,33.8,24.1,4.9,31.3
Seletar,2015,4,28,52.1,—,—,—,27.9,33.1,24.3,8.3,29.5
Seletar,2015,4,29,0,—,—,—,28.4,33.2,25.2,9,29.5
Seletar,2015,4,30,18,—,—,—,27.4,32.2,24.8,7.1,42.5
