Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Marina Barrage,2017,9,1,6,3.8,5.8,6,29.4,33,25.7,5,34.2
Marina Barrage,2017,9,2,0,0,0,0,29.9,33.8,27.7,5.8,26.6
Marina Barrage,2017,9,3,0,0,0,0,29.6,33.7,27.8,6.1,25.6
Marina Barrage,2017,9,4,0,0,0,0,29.4,32.4,27.5,4.7,22
Marina Barrage,2017,9,5,11.8,7.6,7.6,7.6,29.1,32.4,25.6,5,29.5
Marina Barrage,2017,9,6,7,3.6,5,5.2,27.6,29.8,25.8,4.3,23.4
Marina Barrage,2017,9,7,0,0,0,0,28.9,32.6,26.7,4,19.8
Marina Barrage,2017,9,8,0,0,0,0,28.6,33.2,26.5,4.7,26.6
Marina Barrage,2017,9,9,5,5,5,5,28.5,33.1,24.8,4,33.1
Marina Barrage,2017,9,10,6.2,5.8,5.8,5.8,28.7,31.8,26.1,4.3,31
Marina Barrage,2017,9,11,8.2,3.6,4,4.4,27.6,30.6,24.5,5.8,33.1
Marina Barrage,2017,9,12,0,0,0,0,29.9,34.1,27,4.7,16.6
Marina Barrage,2017,9,13,0,0,0,0,30.2,34.4,27.7,5,19.4
Marina Barrage,2017,9,14,0,0,0,0,29.3,33.1,27.8,5,24.1
Marina Barrage,2017,9,15,7.2,4.8,5.4,7.2,28.4,31.1,24.4,5.4,27
Marina Barrage,2017,9,16,13,11,11.6,11.6,28,30.8,24.1,7.6,29.9
Marina Barrage,2017,9,17,17.8,17.4,17.4,17.4,29.3,34.9,25.5,5.8,28.4
Marina Barrage,2017,9,18,46.6,23.6,32.2,43,27.5,33.4,23.9,4.3,41
Marina Barrage,2017,9,19,2.4,1.8,2.2,2.2,27.3,31.5,25.6,4.3,24.5
Marina Barrage,2017,9,20,—,—,—,—,—,—,—,—,—
Marina Barrage,2017,9,21,—,—,—,—,—,—,—,—,—
Marina Barrage,2017,9,22,0,0,0,0,—,33.5,27.2,5,19.8
Marina Barrage,2017,9,23,0,0,0,0,29.5,33.2,27.9,6.1,23.8
Marina Barrage,2017,9,24,8.6,7,7.6,7.8,28.5,32.6,23.9,5.8,34.9
Marina Barrage,2017,9,25,0,0,0,0,29.8,33.6,28,4,20.2
Marina Barrage,2017,9,26,31.4,30,31.2,31.4,28.7,34.6,23.4,4.3,45.4
Marina Barrage,2017,9,27,0,0,0,0,28.2,32.4,26.1,5,28.4
Marina Barrage,2017,9,28,—,—,—,—,—,—,—,—,—
Marina Barrage,2017,9,29,13.2,8.4,12.2,13.2,28.4,31.8,24.2,5,51.8
Marina Barrage,2017,9,30,2.8,2.8,2.8,2.8,28.3,30.8,26.1,6.8,34.2
