Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Semakau Island,2012,9,1,0,—,—,—,28.5,30,27.4,18.2,29.5
Semakau Island,2012,9,2,0,—,—,—,28.6,30.4,27.1,16.1,27
Semakau Island,2012,9,3,0,—,—,—,28.8,31,27.3,16.7,29.2
Semakau Island,2012,9,4,0.2,—,—,—,28.6,30.1,27.4,16,32.8
Semakau Island,2012,9,5,0.2,—,—,—,26.7,28,25.3,18,48.6
Semakau Island,2012,9,6,0,—,—,—,27.5,28.8,26.4,11,47.2
Semakau Island,2012,9,7,0.8,—,—,—,28,30.5,26.2,13.3,34.2
Semakau Island,2012,9,8,5.6,—,—,—,28.2,29.6,26.6,15.5,105.8
Semakau Island,2012,9,9,0.6,—,—,—,27.1,29.3,24.4,10.5,41.4
Semakau Island,2012,9,10,0,—,—,—,27.2,28.1,25.5,13.6,43.6
Semakau Island,2012,9,11,19.2,—,—,—,27.7,29.2,24,12.2,55.4
Semakau Island,2012,9,12,0,—,—,—,28,29.6,26.4,12.8,45
Semakau Island,2012,9,13,0,—,—,—,28.1,29.1,27.1,15,38.9
Semakau Island,2012,9,14,0,—,—,—,28.5,29.3,27.3,11.8,35.3
Semakau Island,2012,9,15,0,—,—,—,28.7,30.7,27.3,12.2,28.8
Semakau Island,2012,9,16,0,—,—,—,28.6,29.9,27.7,12.5,23
Semakau Island,2012,9,17,0,—,—,—,28.7,32,27.5,10.7,23.4
Semakau Island,2012,9,18,0,—,—,—,29,31.3,27.5,11.9,21.2
Semakau Island,2012,9,19,0,—,—,—,28.7,30.6,27.6,10.5,18.7
Semakau Island,2012,9,20,0,—,—,—,28.8,30.6,27.7,9,30.6
Semakau Island,2012,9,21,2.4,—,—,—,28.2,30.3,25.9,7.9,28.8
Semakau Island,2012,9,22,0.8,—,—,—,27.8,28.9,25.4,9.5,34.6
Semakau Island,2012,9,23,0,—,—,—,28.5,29.9,27.3,9.5,32.8
Semakau Island,2012,9,24,0,—,—,—,28.4,30.3,27.3,11.7,38.5
Semakau Island,2012,9,25,24.8,—,—,—,28.2,29.4,26.3,11.9,30.6
Semakau Island,2012,9,26,5,—,—,—,27.1,28.6,23.6,10.8,40.3
Semakau Island,2012,9,27,16.2,—,—,—,28.2,30.6,23.8,12.7,79.2
Semakau Island,2012,9,28,0.2,—,—,—,28.1,30.3,25.5,11.2,31
Semakau Island,2012,9,29,0,—,—,—,29,32.3,27.8,11.9,25.2
Semakau Island,2012,9,30,0,—,—,—,29,31.8,27.3,13.4,32
