Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Ang Mo Kio,2015,2,1,0,0,0,0,26.1,30.8,23.2,8.4,39.2
Ang Mo Kio,2015,2,2,0.6,0.6,0.6,0.6,25.9,28.6,23.9,7.3,37.4
Ang Mo Kio,2015,2,3,0,0,0,0,25.8,29.1,24.1,7.8,29.9
Ang Mo Kio,2015,2,4,4.2,4.2,4.2,4.2,25.1,27.1,23,6.8,29.2
Ang Mo Kio,2015,2,5,0.6,0.4,0.4,0.4,26.3,29.8,24.4,10,43.2
Ang Mo Kio,2015,2,6,7,3.6,4,4.6,25.4,29,23.1,8.5,42.5
Ang Mo Kio,2015,2,7,0,0,0,0,26.1,29.8,24,9.4,36.7
Ang Mo Kio,2015,2,8,0,0,0,0,26.1,30,23.8,9.3,38.9
Ang Mo Kio,2015,2,9,0,0,0,0,26.3,30.1,24.1,11,41.4
Ang Mo Kio,2015,2,10,0,0,0,0,—,—,—,—,—
Ang Mo Kio,2015,2,11,0,0,0,0,—,—,—,—,—
Ang Mo Kio,2015,2,12,0,0,0,0,—,—,—,—,—
Ang Mo Kio,2015,2,13,0,0,0,0,—,—,—,7.2,—
Ang Mo Kio,2015,2,14,0,0,0,0,26.3,30.2,23.3,8,31.7
Ang Mo Kio,2015,2,15,0,0,0,0,26.8,31.8,23.4,7.8,28.1
Ang Mo Kio,2015,2,16,0,0,0,0,27.1,32.4,24,9,35.3
Ang Mo Kio,2015,2,17,0,0,0,0,27.2,32,24.3,9,32.4
Ang Mo Kio,2015,2,18,0,0,0,0,27.5,32.7,24.2,8.5,35.6
Ang Mo Kio,2015,2,19,19.6,15,16.8,18,26.2,31.6,22.5,7.5,34.9
Ang Mo Kio,2015,2,20,0,0,0,0,27.2,31.7,24.7,8.2,31.3
Ang Mo Kio,2015,2,21,0,0,0,0,27,31.9,23.9,7.9,30.6
Ang Mo Kio,2015,2,22,0,0,0,0,26.9,31.4,24,8.4,30.2
Ang Mo Kio,2015,2,23,40.2,35.6,40.2,40.2,27,33.8,23.4,7,26.3
Ang Mo Kio,2015,2,24,0,0,0,0,26.8,30.2,24.4,7.2,38.2
Ang Mo Kio,2015,2,25,0,0,0,0,27.2,32.6,24,7.1,32
Ang Mo Kio,2015,2,26,0,0,0,0,27.2,31.4,24.3,7.2,28.1
Ang Mo Kio,2015,2,27,0,0,0,0,27.4,32.2,20.3,8.1,36
Ang Mo Kio,2015,2,28,0,0,0,0,27.9,33.1,24.6,8.4,32
