Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Clementi,2015,5,1,0,0,0,0,27.9,32.3,25.4,3.3,22.3
Clementi,2015,5,2,5.2,3.6,5.2,5.2,27.6,31.2,24.9,3.5,19.1
Clementi,2015,5,3,71.8,30.2,47,65.8,26.5,29.1,23.9,4.7,32.8
Clementi,2015,5,4,0,0,0,0,27.4,30.9,25.8,3.5,24.1
Clementi,2015,5,5,0,0,0,0,28.5,32.5,25,4.5,24.8
Clementi,2015,5,6,0.6,0.2,0.4,0.4,28.4,32.4,24.8,4,30.2
Clementi,2015,5,7,0.8,0.8,0.8,0.8,28.6,31.9,27.4,4.2,23
Clementi,2015,5,8,0,0,0,0,28.2,30.9,26.6,5.3,30.2
Clementi,2015,5,9,0,0,0,0,28.7,31.8,26.6,6.8,23.8
Clementi,2015,5,10,0,0,0,0,28.9,32.1,27.4,5.4,28.1
Clementi,2015,5,11,0,0,0,0,29.6,33,27.4,5,28.8
Clementi,2015,5,12,0,0,0,0,29.1,32.3,27.5,5.3,43.6
Clementi,2015,5,13,0,0,0,0,28.8,32.4,26.9,4.3,28.1
Clementi,2015,5,14,8.4,7.6,8.4,8.4,28.1,33.1,25.3,3.8,21.2
Clementi,2015,5,15,17.8,10.2,15.6,17,26.4,29.9,23.6,3.5,29.9
Clementi,2015,5,16,0,0,0,0,27.8,31,25.6,5.6,24.5
Clementi,2015,5,17,0,0,0,0,28.8,32.5,26.6,4.7,27.7
Clementi,2015,5,18,8.6,7,7.4,8.2,28,31.7,25.1,3.8,28.4
Clementi,2015,5,19,21.2,10.2,12.6,21.2,28.7,32.2,24.7,5.4,35.6
Clementi,2015,5,20,2.4,2.4,2.4,2.4,28.3,31.1,27,6,23.8
Clementi,2015,5,21,0,0,0,0,28.8,32.7,26.1,5.2,28.4
Clementi,2015,5,22,1.8,1.8,1.8,1.8,28.4,30.5,27.7,6.5,27
Clementi,2015,5,23,14.8,5.2,8,9.6,26.4,28.2,24.3,3.7,27.7
Clementi,2015,5,24,0,0,0,0,28.1,31.1,25.6,5.4,28.4
Clementi,2015,5,25,0,0,0,0,28.1,31.2,26.5,5.2,30.6
Clementi,2015,5,26,1.4,0.8,1,1.4,28.1,31.4,25.2,6.1,34.6
Clementi,2015,5,27,0,0,0,0,27.8,31.2,25.1,6.1,29.5
Clementi,2015,5,28,0,0,0,0,28.5,31.4,26,6.5,29.2
Clementi,2015,5,29,0,0,0,0,29.2,32,27.8,6.8,35.6
Clementi,2015,5,30,0,0,0,0,29.3,32.5,27.5,7.1,32
Clementi,2015,5,31,0,0,0,0,28.9,32.4,26.7,5,25.2
