Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Ang Mo Kio,2012,11,1,8.4,—,—,—,26,30.8,24.6,4,24.8
Ang Mo Kio,2012,11,2,0.2,—,—,—,27.5,33,24.5,3.9,27.7
Ang Mo Kio,2012,11,3,5.6,—,—,—,25.7,28.4,23.7,5,24.1
Ang Mo Kio,2012,11,4,43.2,—,—,—,26,31.4,22.9,4.6,27.7
Ang Mo Kio,2012,11,5,0,—,—,—,26.4,29.2,23.2,5.8,27.4
Ang Mo Kio,2012,11,6,0.6,—,—,—,26.5,32.1,25.1,4.6,27.7
Ang Mo Kio,2012,11,7,6.6,—,—,—,27.4,31.3,25,4.6,27.7
Ang Mo Kio,2012,11,8,11.8,—,—,—,27,32.8,24.7,3.9,23.4
Ang Mo Kio,2012,11,9,16.6,—,—,—,26.9,31.9,23.7,3.7,28.8
Ang Mo Kio,2012,11,10,0,—,—,—,26.6,31.8,24.9,3.9,22.7
Ang Mo Kio,2012,11,11,3.8,—,—,—,27.4,31,25.5,4,19.8
Ang Mo Kio,2012,11,12,2.8,—,—,—,26.6,30.7,24.2,4.3,26.6
Ang Mo Kio,2012,11,13,4.6,—,—,—,26.2,31.5,24.4,3.9,33.5
Ang Mo Kio,2012,11,14,54.4,—,—,—,26,31.7,23.8,3.8,37.8
Ang Mo Kio,2012,11,15,0,—,—,—,27.6,31,25.2,4,27
Ang Mo Kio,2012,11,16,1,—,—,—,28.1,33.3,25.9,4.2,28.8
Ang Mo Kio,2012,11,17,49.6,—,—,—,26.9,33.1,23.1,5.3,44.3
Ang Mo Kio,2012,11,18,3.4,—,—,—,27,32.7,24.1,3.5,28.8
Ang Mo Kio,2012,11,19,0.2,—,—,—,26.8,29,24.9,5.3,25.6
Ang Mo Kio,2012,11,20,0,—,—,—,28.1,32.4,24.7,4.9,28.1
Ang Mo Kio,2012,11,21,13.4,—,—,—,27.3,33.2,24.2,4,32.8
Ang Mo Kio,2012,11,22,0.4,—,—,—,26.8,29,24.9,4.3,29.5
Ang Mo Kio,2012,11,23,49.6,—,—,—,26.8,32.9,23.3,3.7,33.8
Ang Mo Kio,2012,11,24,0,—,—,—,27.3,30.9,23.7,6.4,26.6
Ang Mo Kio,2012,11,25,4.8,—,—,—,26.6,30.2,24.8,3.8,21.6
Ang Mo Kio,2012,11,26,6,—,—,—,27.1,33.5,24.3,3.6,21.6
Ang Mo Kio,2012,11,27,10.8,—,—,—,26.5,32.4,24.8,3.6,34.9
Ang Mo Kio,2012,11,28,0,—,—,—,27.7,32.7,24.8,3.5,20.2
Ang Mo Kio,2012,11,29,0.6,—,—,—,27.2,31.2,24.8,4.8,29.5
Ang Mo Kio,2012,11,30,12.6,—,—,—,27.7,32.9,25.3,3.8,25.6
