Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Pulau Ubin,2012,1,1,8,—,—,—,26.9,32.4,24.8,3.4,20.2
Pulau Ubin,2012,1,2,0,—,—,—,27.3,30.8,25,6.3,26.6
Pulau Ubin,2012,1,3,0,—,—,—,27.2,30.2,25.1,7.1,27.7
Pulau Ubin,2012,1,4,0,—,—,—,27,31.2,24.3,6.5,25.6
Pulau Ubin,2012,1,5,0,—,—,—,27,30.5,24.2,7.4,28.8
Pulau Ubin,2012,1,6,0,—,—,—,27.2,31.3,24.3,7.7,29.9
Pulau Ubin,2012,1,7,2.6,—,—,—,27,31.1,24.7,7.9,30.2
Pulau Ubin,2012,1,8,29.2,—,—,—,25,27.2,24.2,5.7,27.7
Pulau Ubin,2012,1,9,1.8,—,—,—,25.6,28.2,24,5.4,28.1
Pulau Ubin,2012,1,10,3.4,—,—,—,25.3,27.5,24.2,5.6,23
Pulau Ubin,2012,1,11,4.2,—,—,—,26.1,28,24.3,6.2,29.5
Pulau Ubin,2012,1,12,0,—,—,—,26,29.2,24,5.9,30.2
Pulau Ubin,2012,1,13,0,—,—,—,26.5,30.4,23.5,5.9,29.2
Pulau Ubin,2012,1,14,11.2,—,—,—,27,32,24.1,3.3,13.3
Pulau Ubin,2012,1,15,0,—,—,—,27.5,33.5,23,4.1,30.6
Pulau Ubin,2012,1,16,2.8,—,—,—,27.7,32,25.4,3.5,18.7
Pulau Ubin,2012,1,17,5,—,—,—,27.5,31.8,25.7,3.3,18.4
Pulau Ubin,2012,1,18,1.8,—,—,—,26.8,30.2,24.7,3.3,15.8
Pulau Ubin,2012,1,19,1,—,—,—,27.2,32.2,24.9,3.3,19.8
Pulau Ubin,2012,1,20,1.4,—,—,—,25.5,31.2,22.9,3.5,39.6
Pulau Ubin,2012,1,21,1.2,—,—,—,26.2,31.9,23.3,3.4,21.6
Pulau Ubin,2012,1,22,4.8,—,—,—,26.6,32.1,24,3.5,21.6
Pulau Ubin,2012,1,23,6,—,—,—,25.6,31.8,23.6,4.1,28.1
Pulau Ubin,2012,1,24,0,—,—,—,26.1,29.4,23.4,5.7,25.9
Pulau Ubin,2012,1,25,0,—,—,—,27.3,31.5,24.4,7,28.1
Pulau Ubin,2012,1,26,0,—,—,—,27,29.9,25,6.8,29.2
Pulau Ubin,2012,1,27,0.4,—,—,—,26.9,31.4,24.3,5.8,26.6
Pulau Ubin,2012,1,28,0,—,—,—,26.2,28.7,24.1,5.2,20.9
Pulau Ubin,2012,1,29,4.4,—,—,—,26.7,32.1,23.8,3.9,20.2
Pulau Ubin,2012,1,30,0.4,—,—,—,27.1,32,24.4,5,19.1
Pulau Ubin,2012,1,31,0.6,—,—,—,26.5,30.8,22.6,5.6,25.9
