Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
East Coast Parkway,2017,6,1,9.2,2.6,4.6,7.4,28.2,30.9,25,14.8,30.6
East Coast Parkway,2017,6,2,0,0,0,0,29.4,30.6,28.5,13.7,31
East Coast Parkway,2017,6,3,0,0,0,0,29.8,31.3,28.8,13,29.2
East Coast Parkway,2017,6,4,0,0,0,0,30.2,32.2,29.2,15.1,28.1
East Coast Parkway,2017,6,5,0,0,0,0,30.2,31.5,29.2,12.2,26.3
East Coast Parkway,2017,6,6,0,0,0,0,30.1,31.6,29.3,13.3,24.8
East Coast Parkway,2017,6,7,0,0,0,0,29.8,30.8,29,14.8,28.4
East Coast Parkway,2017,6,8,0,0,0,0,29.8,30.7,29.1,15.1,30.2
East Coast Parkway,2017,6,9,0,0,0,0,29.9,31.2,29.1,14.8,28.8
East Coast Parkway,2017,6,10,0,0,0,0,29.4,31,27.1,10.8,29.9
East Coast Parkway,2017,6,11,0,0,0,0,28.5,29.7,27.1,13,29.2
East Coast Parkway,2017,6,12,0,0,0,0,29.4,31.2,28,10.1,26.6
East Coast Parkway,2017,6,13,0,0,0,0,29.4,30.9,26.7,12.2,43.9
East Coast Parkway,2017,6,14,0.2,0.2,0.2,0.2,28.5,29.8,25.9,14.4,45.7
East Coast Parkway,2017,6,15,0,0,0,0,29.3,30.6,28.1,8.3,29.5
East Coast Parkway,2017,6,16,0,0,0,0,29,30.6,27.2,9.4,29.9
East Coast Parkway,2017,6,17,0,0,0,0,29.2,31,27.6,9.4,27
East Coast Parkway,2017,6,18,7.8,4.8,6.6,7,27.8,29.6,24.7,13.7,52.6
East Coast Parkway,2017,6,19,0,0,0,0,28.5,30,25.8,16.2,36.7
East Coast Parkway,2017,6,20,0,0,0,0,29.1,30.6,26.9,8.3,20.9
East Coast Parkway,2017,6,21,9.6,5.2,9.4,9.6,28.8,30.5,25.2,10.1,40.3
East Coast Parkway,2017,6,22,0,0,0,0,29.3,30.8,27.6,9.7,33.8
East Coast Parkway,2017,6,23,22,20.6,21.4,21.4,27.7,29.6,22.8,13,68
East Coast Parkway,2017,6,24,0,0,0,0,28.6,30.2,26.5,9.4,23
East Coast Parkway,2017,6,25,4.2,2.8,3.2,4,28.1,29.1,24.9,9.4,43.6
East Coast Parkway,2017,6,26,0,0,0,0,28.5,30.2,26.5,9,26.6
East Coast Parkway,2017,6,27,2.4,0.8,1.4,1.8,26.8,29.2,24.6,6.8,33.8
East Coast Parkway,2017,6,28,0,0,0,0,28.1,30.2,25.9,6.5,23.4
East Coast Parkway,2017,6,29,0,0,0,0,28.5,30,27.7,9.7,39.2
East Coast Parkway,2017,6,30,0,0,0,0,28.8,30.2,27.5,14,25.2
