Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Tuas South,2015,12,1,31.2,21.6,26.2,28,26.8,31.9,23.9,5,32.8
Tuas South,2015,12,2,3,1.4,2,2.4,27.4,31.2,25.2,5.2,28.8
Tuas South,2015,12,3,17.2,15.4,16.4,16.6,27.7,31.6,24.7,4.6,24.1
Tuas South,2015,12,4,6.4,5.6,6.2,6.2,28.1,31.5,26.7,3.2,16.6
Tuas South,2015,12,5,21.2,17.2,20.2,20.6,27.5,32.1,24.7,4.1,20.2
Tuas South,2015,12,6,5.4,4.8,5.2,5.4,27.6,32.9,24.9,4.7,31.3
Tuas South,2015,12,7,0,0,0,0,28.9,33.2,25.9,5.5,25.6
Tuas South,2015,12,8,41.6,32.6,32.8,39.6,27.4,30.3,24.7,4.6,25.2
Tuas South,2015,12,9,0.8,0.4,0.6,0.8,28.1,31.9,25.5,5.8,23.4
Tuas South,2015,12,10,2.6,2,2.2,2.2,27.8,32,25.7,5.3,69.8
Tuas South,2015,12,11,9.8,8.6,9.6,9.8,27.3,29.5,23.9,5.5,25.2
Tuas South,2015,12,12,36.8,26.8,33.2,35,26.9,31.2,24.5,5.8,27.4
Tuas South,2015,12,13,14.4,4,5.2,6.4,25.8,27.9,24.8,6.2,29.5
Tuas South,2015,12,14,13.6,13.2,13.2,13.2,26.9,31.1,24.7,5.8,28.1
Tuas South,2015,12,15,0,0,0,0,27.7,29.5,25.6,5.1,17.6
Tuas South,2015,12,16,1.4,1.2,1.4,1.4,27.6,29.8,25.7,5.4,29.5
Tuas South,2015,12,17,0,0,0,0,27.9,31.1,26,6.9,31.7
Tuas South,2015,12,18,1,0.6,0.6,1,27.5,31.1,25.1,6.3,33.8
Tuas South,2015,12,19,1.4,1.4,1.4,1.4,28.4,32.8,25.7,5.9,25.6
Tuas South,2015,12,20,0,0,0,0,28.3,32.7,25.6,7.6,23.4
Tuas South,2015,12,21,0,0,0,0,28.9,32.5,26.7,7.5,26.6
Tuas South,2015,12,22,0,0,0,0,29.2,31.8,26.7,7.7,23.8
Tuas South,2015,12,23,31.6,24.8,30,31.2,28.3,32.2,23.6,6.6,43.2
Tuas South,2015,12,24,5.8,4.8,5.2,5.4,27.1,28.6,24.6,3.3,18
Tuas South,2015,12,25,0,0,0,0,28,32.7,25.9,3.9,21.6
Tuas South,2015,12,26,0,0,0,0,29,33.9,26.2,5.1,27.7
Tuas South,2015,12,27,5.4,5,5.4,5.4,27.9,32,25.8,4.6,55.4
Tuas South,2015,12,28,42.4,13.6,17.6,27.2,27.3,31.5,24.6,5.5,30.6
Tuas South,2015,12,29,14.6,4.4,5.6,7,26.3,29.1,24.5,5.7,27
Tuas South,2015,12,30,0,0,0,0,28.6,32.7,26.1,6.9,23.8
Tuas South,2015,12,31,10.2,5.2,5.2,5.2,27,29.9,25.7,6,22.3
