Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Sentosa Island,2012,9,1,0,—,—,—,28.7,32,26.8,8.5,29.2
Sentosa Island,2012,9,2,0,—,—,—,28.8,32.2,26.4,8.2,24.8
Sentosa Island,2012,9,3,0,—,—,—,28.7,32.8,26.6,9.3,26.3
Sentosa Island,2012,9,4,1,—,—,—,28.7,32.1,26.8,7.6,23.8
Sentosa Island,2012,9,5,0,—,—,—,26.1,27.8,25,6.9,32.4
Sentosa Island,2012,9,6,0,—,—,—,27.1,29.9,25.3,4.4,27.7
Sentosa Island,2012,9,7,3,—,—,—,27.3,31.3,24.8,6.9,28.8
Sentosa Island,2012,9,8,18.4,—,—,—,27.9,29.9,24.2,8.2,28.1
Sentosa Island,2012,9,9,0.2,—,—,—,26.5,30.8,23.5,5.2,27.4
Sentosa Island,2012,9,10,0,—,—,—,26.9,28.6,25.1,5.2,25.9
Sentosa Island,2012,9,11,1,—,—,—,27.5,29.8,24.8,5.3,44.6
Sentosa Island,2012,9,12,0,—,—,—,27.9,30.1,26.2,5.8,30.6
Sentosa Island,2012,9,13,0,—,—,—,28,30,26.2,5.7,29.2
Sentosa Island,2012,9,14,0,—,—,—,28.2,30.5,26.6,5.1,20.9
Sentosa Island,2012,9,15,0,—,—,—,28.6,32,26.5,5.8,26.3
Sentosa Island,2012,9,16,0,—,—,—,28.4,31.1,26.9,5.5,19.1
Sentosa Island,2012,9,17,0,—,—,—,28.3,33,27,6.5,24.5
Sentosa Island,2012,9,18,0,—,—,—,28.9,32.7,26.6,—,—
Sentosa Island,2012,9,19,0,—,—,—,28.8,32,27,—,—
Sentosa Island,2012,9,20,0.8,—,—,—,28.5,31.3,25.8,—,—
Sentosa Island,2012,9,21,6.6,—,—,—,27.5,31.1,25.1,—,—
Sentosa Island,2012,9,22,0,—,—,—,27.6,30.4,26,—,—
Sentosa Island,2012,9,23,0,—,—,—,28.3,31.1,26,—,—
Sentosa Island,2012,9,24,0.6,—,—,—,28.3,31.4,26.4,—,—
Sentosa Island,2012,9,25,14.2,—,—,—,27.9,31,25.2,—,—
Sentosa Island,2012,9,26,2.8,—,—,—,26.7,28.6,23.2,—,—
Sentosa Island,2012,9,27,40.4,—,—,—,28,32.1,22.9,7.3,45.7
Sentosa Island,2012,9,28,0,—,—,—,27.7,31.7,24.3,5.6,22
Sentosa Island,2012,9,29,0,—,—,—,28.7,32,26.9,6.2,24.1
Sentosa Island,2012,9,30,0,—,—,—,28.6,32.6,26.8,7.6,23
