Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Ang Mo Kio,2014,2,1,0,0,0,0,25.6,31.6,22.2,8.1,31.3
Ang Mo Kio,2014,2,2,0,0,0,0,25.4,30.5,22.5,7.7,30.2
Ang Mo Kio,2014,2,3,0,0,0,0,26.1,32,23,6.9,26.6
Ang Mo Kio,2014,2,4,0,0,0,0,26.3,32.5,23.1,7,27.7
Ang Mo Kio,2014,2,5,0,0,0,0,26,31.7,22.8,8.1,31
Ang Mo Kio,2014,2,6,0,0,0,0,26.2,31.9,23,7.6,30.2
Ang Mo Kio,2014,2,7,0,0,0,0,26.4,31.3,23.6,7.2,24.5
Ang Mo Kio,2014,2,8,8.4,5.2,5.4,8.2,26.1,32,23.7,5.9,23.4
Ang Mo Kio,2014,2,9,0,0,0,0,27,32.5,24.1,5.7,20.2
Ang Mo Kio,2014,2,10,0,0,0,0,27.5,33.3,24.1,5.9,24.1
Ang Mo Kio,2014,2,11,0,0,0,0,27.2,32.2,24.6,7.5,28.8
Ang Mo Kio,2014,2,12,0,0,0,0,27.2,32.6,24.2,8.8,34.2
Ang Mo Kio,2014,2,13,0,0,0,0,27.6,32.6,25.1,9,37.4
Ang Mo Kio,2014,2,14,0,0,0,0,27.1,31.1,24.9,9.1,32
Ang Mo Kio,2014,2,15,0,0,0,0,27.3,31.6,24.5,9.7,39.6
Ang Mo Kio,2014,2,16,0,0,0,0,27.3,32.2,24.7,8.3,35.6
Ang Mo Kio,2014,2,17,0,0,0,0,27.2,31.7,25,9,32.4
Ang Mo Kio,2014,2,18,0,0,0,0,27.4,32.3,24.6,8.3,35.3
Ang Mo Kio,2014,2,19,0,0,0,0,27.2,31.7,24.4,7.6,30.2
Ang Mo Kio,2014,2,20,0,0,0,0,27.3,31.8,24.5,10,39.2
Ang Mo Kio,2014,2,21,0,0,0,0,27.1,30.1,25.2,10.1,43.2
Ang Mo Kio,2014,2,22,0,0,0,0,27.4,32.6,24.5,10.9,39.2
Ang Mo Kio,2014,2,23,0,0,0,0,26.9,31.2,24.2,8.9,41.4
Ang Mo Kio,2014,2,24,0,0,0,0,26.8,31.7,23.8,9.3,41
Ang Mo Kio,2014,2,25,0,0,0,0,26.6,31.4,23.5,9,37.1
Ang Mo Kio,2014,2,26,0,0,0,0,27,31.7,24,9.5,36.4
Ang Mo Kio,2014,2,27,0,0,0,0,27.4,32.5,24.1,9.8,39.6
Ang Mo Kio,2014,2,28,0,0,0,0,—,—,—,8.8,37.4
