Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Jurong (West),2015,6,1,0,0,0,0,28.5,33.3,25.8,4.9,26.6
Jurong (West),2015,6,2,32.2,18.2,30.6,31.8,28.1,34.1,23.4,7.2,45.4
Jurong (West),2015,6,3,0,0,0,0,28,32.3,24.5,7.7,24.1
Jurong (West),2015,6,4,0,0,0,0,28.5,32.5,25.9,7.3,27.4
Jurong (West),2015,6,5,0,0,0,0,28.2,33.2,25.4,5.1,24.8
Jurong (West),2015,6,6,33.6,16.2,17.6,32.8,26.8,30.8,24.3,4.6,27
Jurong (West),2015,6,7,22.4,14,18,20.8,27.3,31.6,23.3,6.1,31.7
Jurong (West),2015,6,8,51.8,33.8,49.6,51.8,27.7,30.7,23.5,6,42.5
Jurong (West),2015,6,9,0,0,0,0,26.9,28.7,25.4,7.3,33.8
Jurong (West),2015,6,10,0,0,0,0,28.6,32.2,26.1,6.7,23.8
Jurong (West),2015,6,11,0,0,0,0,27.9,31.6,26.2,5.7,29.9
Jurong (West),2015,6,12,34.6,24,30.4,31.4,26.2,28.2,23.5,5.6,39.2
Jurong (West),2015,6,13,0,0,0,0,27.3,29.9,25,6,23.4
Jurong (West),2015,6,14,2.8,1.4,1.8,2.4,26,27.2,23.8,8.6,38.5
Jurong (West),2015,6,15,0,0,0,0,27.6,30.1,25,6.8,28.1
Jurong (West),2015,6,16,8.6,7.4,7.6,7.8,26.7,29.4,22.5,6.3,32
Jurong (West),2015,6,17,0,0,0,0,27.6,30,25.5,5.9,31
Jurong (West),2015,6,18,0,0,0,0,29,32.1,26.8,8.7,27.7
Jurong (West),2015,6,19,0,0,0,0,29,30.9,27.7,10.5,35.3
Jurong (West),2015,6,20,0,0,0,0,29.3,31.6,27.7,10.1,31.7
Jurong (West),2015,6,21,0,0,0,0,29.6,32.2,28,9.5,29.2
Jurong (West),2015,6,22,0,0,0,0,29.7,32.5,28,11,32.8
Jurong (West),2015,6,23,0,0,0,0,29.6,32.2,28,10.5,35.3
Jurong (West),2015,6,24,3.2,3.2,3.2,3.2,29.4,32.4,27.1,11.3,31.7
Jurong (West),2015,6,25,0,0,0,0,29.4,32.1,27.9,10.5,29.5
Jurong (West),2015,6,26,0,0,0,0,29.3,32,27.7,11,31.7
Jurong (West),2015,6,27,0,0,0,0,29.5,32.3,27.6,11.5,32.8
Jurong (West),2015,6,28,0,0,0,0,29.5,32,27.7,11.3,36.7
Jurong (West),2015,6,29,0,0,0,0,29.6,33,26.9,8,31
Jurong (West),2015,6,30,0,0,0,0,29.6,33.4,27.6,9.3,28.4
