Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Sentosa Island,2016,4,1,0,0,0,0,—,33.1,27.2,7.9,37.4
Sentosa Island,2016,4,2,0,0,0,0,29.6,33.9,27.1,8.6,38.9
Sentosa Island,2016,4,3,0.8,0.8,0.8,0.8,—,33.2,27.4,6.5,28.8
Sentosa Island,2016,4,4,0,0,0,0,—,33.6,27.3,7.6,30.6
Sentosa Island,2016,4,5,0,0,0,0,29,31.5,27.3,7.2,35.6
Sentosa Island,2016,4,6,0,0,0,0,29.2,31.9,26.9,7.9,39.6
Sentosa Island,2016,4,7,0,0,0,0,29.2,32.1,26.6,7.9,29.2
Sentosa Island,2016,4,8,0,0,0,0,29.5,31.8,27.5,8.3,32
Sentosa Island,2016,4,9,25.2,22.2,25.2,25.2,28.4,32.1,23.8,6.5,34.6
Sentosa Island,2016,4,10,0,0,0,0,29.3,32.7,26.8,7.9,31
Sentosa Island,2016,4,11,0,0,0,0,—,32.6,27.9,6.5,27
Sentosa Island,2016,4,12,5.2,3.8,5,5.2,—,—,—,7.2,23.4
Sentosa Island,2016,4,13,1.2,1.2,1.2,1.2,—,—,—,7.9,26.6
Sentosa Island,2016,4,14,0.2,0.2,0.2,0.2,—,32.8,26.7,7.2,25.6
Sentosa Island,2016,4,15,0.6,0.6,0.6,0.6,—,31.7,26.7,6.8,29.5
Sentosa Island,2016,4,16,0,0,0,0,—,33.7,27.5,8.3,26.3
Sentosa Island,2016,4,17,19.6,15.6,18.8,19.6,29.5,34.6,24.7,9.4,37.1
Sentosa Island,2016,4,18,0,0,0,0,29.4,32.8,26.4,8.6,34.2
Sentosa Island,2016,4,19,0,0,0,0,30.6,34.3,28.4,9,36.7
Sentosa Island,2016,4,20,10.8,9,10,10,28.7,31.9,25.9,5.8,28.8
Sentosa Island,2016,4,21,0,0,0,0,30.2,35.3,27.4,7.2,26.3
Sentosa Island,2016,4,22,35.4,29.2,34.6,35.4,28.6,31.3,25.2,8.3,31.7
Sentosa Island,2016,4,23,2.2,2.2,2.2,2.2,29.1,32.5,26.6,6.8,33.5
Sentosa Island,2016,4,24,0,0,0,0,29.3,31.7,27.7,6.1,21.2
Sentosa Island,2016,4,25,0,0,0,0,29.3,32.5,28.1,6.1,28.8
Sentosa Island,2016,4,26,0,0,0,0,29.1,31.8,27.4,7.2,25.2
Sentosa Island,2016,4,27,0.6,0.6,0.6,0.6,29.3,32.1,26.9,6.5,30.6
Sentosa Island,2016,4,28,0,0,0,0,29.9,33.5,28.6,7.2,28.1
Sentosa Island,2016,4,29,9,8.4,9,9,28.9,32.5,25.2,6.8,25.6
Sentosa Island,2016,4,30,0,0,0,0,28.7,32.6,27,5,24.1
