Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Newton,2017,4,1,11,9.2,9.6,10,26.4,31,24.4,4,47.2
Newton,2017,4,2,0,0,0,0,27.3,31.7,25.1,6.5,30.6
Newton,2017,4,3,10.4,8.8,9.6,9.8,26.9,28.9,23.7,6.1,31
Newton,2017,4,4,3,1,1.6,2.8,27.9,31.7,24.2,6.5,36
Newton,2017,4,5,4.2,4.2,4.2,4.2,28.1,31.1,25,7.9,34.2
Newton,2017,4,6,0,0,0,0,28.6,32.1,26.9,6.5,28.8
Newton,2017,4,7,22.6,16,18.8,20,27.6,32.7,22.8,5.4,42.1
Newton,2017,4,8,2.4,0.8,0.8,1.2,26.8,28.4,24,4.3,36.7
Newton,2017,4,9,7.2,5.4,7.2,7.2,27.5,32.5,25.1,4,34.9
Newton,2017,4,10,0,0,0,0,27.3,30.3,25.5,5.4,32
Newton,2017,4,11,—,—,—,—,—,—,—,—,—
Newton,2017,4,12,—,—,—,—,—,—,—,—,—
Newton,2017,4,13,—,—,—,—,—,—,—,—,—
Newton,2017,4,14,—,—,—,—,—,—,—,—,—
Newton,2017,4,15,—,—,—,—,—,—,—,—,—
Newton,2017,4,16,—,—,—,—,—,—,—,—,—
Newton,2017,4,17,—,—,—,—,—,—,—,—,—
Newton,2017,4,18,—,—,—,—,—,—,—,—,—
Newton,2017,4,19,—,—,—,—,—,—,—,—,—
Newton,2017,4,20,—,—,—,—,—,—,—,—,—
Newton,2017,4,21,—,—,—,—,—,—,—,—,—
Newton,2017,4,22,—,—,—,—,—,—,—,—,—
Newton,2017,4,23,—,—,—,—,—,—,—,—,—
Newton,2017,4,24,—,—,—,—,—,—,—,—,—
Newton,2017,4,25,5.6,3.2,5.6,5.6,26.2,30.6,24.1,3.6,23.8
Newton,2017,4,26,—,—,—,—,—,—,—,—,—
Newton,2017,4,27,—,—,—,—,—,—,—,—,—
Newton,2017,4,28,—,—,—,—,—,—,—,—,—
Newton,2017,4,29,—,—,—,—,—,—,—,—,—
Newton,2017,4,30,—,—,—,—,—,—,—,—,—
