Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Sentosa Island,2015,9,1,0,0,0,0,29,32.6,26.6,8.8,35.6
Sentosa Island,2015,9,2,0,0,0,0,29,32.6,27,10.7,35.6
Sentosa Island,2015,9,3,6,5.4,6,6,28.6,31.6,27,10.5,38.2
Sentosa Island,2015,9,4,3,2.6,2.6,2.6,28.1,31,26.1,9.1,33.5
Sentosa Island,2015,9,5,0.2,0.2,0.2,0.2,28.7,32.3,26.8,9.5,33.1
Sentosa Island,2015,9,6,0,0,0,0,28.7,31.9,26.7,7.9,22.7
Sentosa Island,2015,9,7,0,0,0,0,28.5,31.5,26.6,8.2,28.1
Sentosa Island,2015,9,8,0,0,0,0,28.8,31.9,27,9.4,31.3
Sentosa Island,2015,9,9,0,0,0,0,27.2,30.4,25.1,7.6,37.8
Sentosa Island,2015,9,10,0,0,0,0,27.7,29.8,25.3,6.5,21.6
Sentosa Island,2015,9,11,0,0,0,0,28.8,32.4,26.4,10,35.6
Sentosa Island,2015,9,12,0,0,0,0,28.5,31.3,26.7,9.1,34.2
Sentosa Island,2015,9,13,0,0,0,0,28.8,31.7,27,7.2,24.5
Sentosa Island,2015,9,14,0.2,0.2,0.2,0.2,28.3,31,27,7.4,29.2
Sentosa Island,2015,9,15,15.6,5.8,8.6,12.2,26.7,28.7,24.3,6,22.3
Sentosa Island,2015,9,16,5.4,5.4,5.4,5.4,27.2,29.9,26,7.4,28.1
Sentosa Island,2015,9,17,0,0,0,0,28.5,31.3,27,7.3,30.6
Sentosa Island,2015,9,18,0,0,0,0,28.8,32,27.4,10.9,29.9
Sentosa Island,2015,9,19,0,0,0,0,28.8,32,27.2,11.2,34.2
Sentosa Island,2015,9,20,0,0,0,0,29.2,32.1,27.1,9.9,31
Sentosa Island,2015,9,21,0,0,0,0,28.7,31.9,27.1,7.9,36
Sentosa Island,2015,9,22,0,0,0,0,28.5,31.4,26.3,7.7,30.2
Sentosa Island,2015,9,23,0,0,0,0,28.8,31.7,26.8,6.3,20.5
Sentosa Island,2015,9,24,0,0,0,0,28.5,31.6,26.4,6.1,22.3
Sentosa Island,2015,9,25,0,0,0,0,28.4,31,26.5,7.1,28.4
Sentosa Island,2015,9,26,0,0,0,0,28.8,32.1,26.4,8.1,32
Sentosa Island,2015,9,27,0,0,0,0,28.7,31.7,26.9,6.5,20.2
Sentosa Island,2015,9,28,16,7.2,11.8,15.2,27.4,31,24.3,6,34.9
Sentosa Island,2015,9,29,0,0,0,0,28,31.4,25,5.7,24.5
Sentosa Island,2015,9,30,0,0,0,0,28.5,32.2,27,7.7,32.4
