Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Clementi,2018,3,1,0,0,0,0,27.8,34,24.6,5.4,31.3
Clementi,2018,3,2,10.4,9,10.4,10.4,27.1,32.9,24.5,4.7,35.6
Clementi,2018,3,3,3,2.8,2.8,2.8,27.3,35.7,25,5,29.2
Clementi,2018,3,4,10.2,9,9.8,10.2,27.2,34.5,24.2,4,24.5
Clementi,2018,3,5,0,0,0,0,28.4,34,25.1,6.8,34.2
Clementi,2018,3,6,0,0,0,0,28.6,35.1,25.1,5.4,31.7
Clementi,2018,3,7,2,1.2,1.8,1.8,26.2,29.3,24.5,4.7,29.5
Clementi,2018,3,8,0,0,0,0,26.9,30.8,24.8,5.8,29.5
Clementi,2018,3,9,0,0,0,0,28.2,33,25,8.3,44.3
Clementi,2018,3,10,11.4,7.6,9.4,9.6,26.7,29.6,24.6,8.6,39.2
Clementi,2018,3,11,0,0,0,0,27.5,32,24.7,8.3,37.8
Clementi,2018,3,12,11.4,10.8,11.4,11.4,—,—,—,6.5,44.6
Clementi,2018,3,13,1.2,1.2,1.2,1.2,28,32.3,25.5,6.1,38.5
Clementi,2018,3,14,0,0,0,0,28.3,34.3,24.8,5.8,29.2
Clementi,2018,3,15,0,0,0,0,28.6,34.8,25,5,27.4
Clementi,2018,3,16,1.2,1.2,1.2,1.2,27.9,33.4,25.9,5.4,29.9
Clementi,2018,3,17,0,0,0,0,28.4,35.5,25.3,5.4,27
Clementi,2018,3,18,0,0,0,0,28.4,34.1,25.5,7.2,33.1
Clementi,2018,3,19,10.5,9.5,10.5,10.5,28.4,35.2,25.5,5.8,25.9
Clementi,2018,3,20,46,35.5,44.5,46,27.8,35.2,22.8,5.8,33.5
Clementi,2018,3,21,0,0,0,0,28.3,34.7,25.4,4.7,24.1
Clementi,2018,3,22,0,0,0,0,28.7,33.6,25.9,8.6,36.4
Clementi,2018,3,23,0,0,0,0,—,33.6,25.4,7.6,33.1
Clementi,2018,3,24,14.2,10.2,13.6,14.2,27.3,32.9,23.2,6.5,33.8
Clementi,2018,3,25,1.6,1.2,1.4,1.6,26.8,30.7,24.5,4,23
Clementi,2018,3,26,14.4,6,7.8,11.4,26.7,33,24.5,5,27.4
Clementi,2018,3,27,9.6,5.2,6.6,6.6,24.9,27,23.2,5.8,27
Clementi,2018,3,28,1.4,1.2,1.2,1.4,26.6,33.5,24.1,4,23
Clementi,2018,3,29,0,0,0,0,—,—,—,4,17.6
Clementi,2018,3,30,—,—,—,—,—,—,—,—,—
Clementi,2018,3,31,0,0,0,0,—,—,—,5.8,25.9
