Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Tai Seng,2018,5,1,2.4,1.4,1.4,1.4,27.6,29.7,26.6,4.3,25.2
Tai Seng,2018,5,2,7.6,6,7.4,7.4,28.4,33.3,25.8,4,22
Tai Seng,2018,5,3,35.2,28.2,35,35.2,28.4,33.1,23.6,4,25.9
Tai Seng,2018,5,4,4.2,2.4,2.4,2.4,29.1,34,26.2,4,29.9
Tai Seng,2018,5,5,0.2,0.2,0.2,0.2,29.5,32.4,26.9,5,32.4
Tai Seng,2018,5,6,0,0,0,0,30.2,34.2,28.4,5.4,26.3
Tai Seng,2018,5,7,0,0,0,0,30.3,33.5,27.5,5.4,28.8
Tai Seng,2018,5,8,0,0,0,0,30.7,34.9,28.6,5.8,25.9
Tai Seng,2018,5,9,0,0,0,0,30.9,34.5,28.9,5,24.1
Tai Seng,2018,5,10,0,0,0,0,30.3,33.4,28.3,5,31.7
Tai Seng,2018,5,11,1.4,1.4,1.4,1.4,29.7,32.3,27.4,5,29.5
Tai Seng,2018,5,12,0,0,0,0,30.4,34.5,28,5.8,25.9
Tai Seng,2018,5,13,16.4,10.8,14.4,14.6,28.6,31.4,26.1,4.3,32
Tai Seng,2018,5,14,1,1,1,1,29.2,32.8,25.8,5,24.5
Tai Seng,2018,5,15,63.2,23.6,36.2,63,29.1,32.9,25.1,4.7,23.8
Tai Seng,2018,5,16,0,0,0,0,28.4,32.6,26.7,5,31.7
Tai Seng,2018,5,17,0,0,0,0,29.4,32.7,27,4,19.4
Tai Seng,2018,5,18,5.2,2.4,2.6,2.6,28.5,33.6,25.8,4.7,23.8
Tai Seng,2018,5,19,19,19,19,19,28.3,32.4,25.3,3.6,27.4
Tai Seng,2018,5,20,5.4,1.8,3.2,4.6,27.4,30.4,25.5,3.2,20.2
Tai Seng,2018,5,21,0,0,0,0,29.1,32.4,26.6,4.3,22.7
Tai Seng,2018,5,22,0.8,0.8,0.8,0.8,29.1,32.7,27.6,4,27
Tai Seng,2018,5,23,39.8,16.2,28.8,36.2,27.7,30.7,24.1,4.7,27.4
Tai Seng,2018,5,24,0.4,0.2,0.2,0.2,28.7,33.3,24.4,6.5,25.2
Tai Seng,2018,5,25,0.6,0.6,0.6,0.6,29.7,33.6,27.3,5.4,27
Tai Seng,2018,5,26,35.6,21.2,21.4,22.6,28.2,32.5,25.6,4.3,32
Tai Seng,2018,5,27,1.4,0.8,1.2,1.2,28.3,31.7,26.3,5,20.5
Tai Seng,2018,5,28,6.2,2.6,4.2,5.4,28.2,31,25.9,5,24.1
Tai Seng,2018,5,29,1.6,1.4,1.6,1.6,28.7,32.4,26.9,4,21.2
Tai Seng,2018,5,30,0.2,0.2,0.2,0.2,28.5,31.8,26.7,4.7,22.3
Tai Seng,2018,5,31,12.6,10.2,12.2,12.6,28.1,30,24.3,4,32.8
