Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Admiralty,2014,6,1,23.8,7.6,7.6,10.6,28.3,31.7,25.6,5.6,32
Admiralty,2014,6,2,10.2,10,10,10,28.4,31.2,25.8,4.2,24.8
Admiralty,2014,6,3,0,0,0,0,29.3,31.8,26.7,5,20.5
Admiralty,2014,6,4,4,2,2,3.6,27.5,29,26.4,5.7,25.9
Admiralty,2014,6,5,7.2,2,2.2,3.6,26.6,30,24.4,7.8,36
Admiralty,2014,6,6,41.8,32.2,37,39.6,27.1,32,24.1,5.8,46.4
Admiralty,2014,6,7,0.4,0.4,0.4,0.4,28.5,32.3,25.3,6.2,29.9
Admiralty,2014,6,8,0,0,0,0,30.2,34.1,27.3,6.1,25.2
Admiralty,2014,6,9,16.8,16.8,16.8,16.8,29.1,34.5,24,5.5,53.3
Admiralty,2014,6,10,0.4,0.2,0.2,0.4,28.8,34,25.9,6.1,25.9
Admiralty,2014,6,11,0,0,0,0,30,33.7,27.8,5.9,34.2
Admiralty,2014,6,12,5.2,3.8,4.4,4.4,28.7,32.6,23.6,7.3,60.5
Admiralty,2014,6,13,0,0,0,0,30,33.4,27.7,5.9,23.4
Admiralty,2014,6,14,18,11.8,17.6,18,27.4,29.4,22.9,5.1,58.7
Admiralty,2014,6,15,0,0,0,0,29.2,32.4,26.3,5.8,26.3
Admiralty,2014,6,16,0,0,0,0,30,33.5,27.9,7,33.8
Admiralty,2014,6,17,0,0,0,0,30.4,33.8,28.2,7.2,22.7
Admiralty,2014,6,18,10.6,8.8,9.2,10,28.6,32.9,23.3,8,47.9
Admiralty,2014,6,19,2.6,2.4,2.6,2.6,29.2,33.9,24.8,6.8,40.7
Admiralty,2014,6,20,0,0,0,0,30.4,33.9,28.1,6.7,25.6
Admiralty,2014,6,21,0,0,0,0,30.8,34.3,28.3,6.7,30.6
Admiralty,2014,6,22,0,0,0,0,29.9,33.3,27.3,7.5,28.8
Admiralty,2014,6,23,0,0,0,0,29.7,32.2,27.7,6.7,36.7
Admiralty,2014,6,24,1.2,0.8,0.8,1.2,29.3,33.2,25.3,5.6,24.5
Admiralty,2014,6,25,27.6,25.8,26.8,27.6,28.5,32,22.6,7.9,58.3
Admiralty,2014,6,26,0,0,0,0,29.5,32.8,27.1,6.1,32.8
Admiralty,2014,6,27,0,0,0,0,27.4,29.7,25.3,7.6,37.4
Admiralty,2014,6,28,0,0,0,0,28.9,32.8,26.5,5.4,23
Admiralty,2014,6,29,3.6,2,2,2,28.6,31.5,25.8,5.2,29.2
Admiralty,2014,6,30,22.6,21.2,22.4,22.6,27.2,30.5,23,6.3,38.5
