Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Jurong (West),2012,5,1,0,—,—,—,28.1,32.3,25.8,4.6,23.8
Jurong (West),2012,5,2,9.8,—,—,—,26.5,30.2,24.8,6,26.3
Jurong (West),2012,5,3,0,—,—,—,28.2,32.5,25.3,6.3,23.8
Jurong (West),2012,5,4,35.6,—,—,—,28.9,32.5,26.2,4.5,22
Jurong (West),2012,5,5,0.2,—,—,—,26.6,30.7,22.6,6.2,47.5
Jurong (West),2012,5,6,2.2,—,—,—,26.4,32.7,22.9,4.6,53.3
Jurong (West),2012,5,7,2.4,—,—,—,25.3,27.7,21.8,6.8,55.8
Jurong (West),2012,5,8,7.2,—,—,—,28.9,33.7,24.9,5.3,22.7
Jurong (West),2012,5,9,0,—,—,—,27.3,33.2,23.4,5.5,47.2
Jurong (West),2012,5,10,0,—,—,—,27.8,32.7,24.8,5.5,22.3
Jurong (West),2012,5,11,0,—,—,—,28.2,32.8,25.1,4.6,22
Jurong (West),2012,5,12,15.2,—,—,—,28.9,32.6,24.7,5.8,30.6
Jurong (West),2012,5,13,0,—,—,—,27,29.7,22.8,7.1,60.1
Jurong (West),2012,5,14,0,—,—,—,29.3,32.8,26.2,6.3,27.7
Jurong (West),2012,5,15,26.2,—,—,—,29.1,32.4,26,3.9,31.7
Jurong (West),2012,5,16,6.8,—,—,—,27.9,31.9,22.1,5.2,44.6
Jurong (West),2012,5,17,0.4,—,—,—,26.8,29.9,22.9,5.1,45.4
Jurong (West),2012,5,18,0,—,—,—,28.9,32.8,25.4,4.7,23.8
Jurong (West),2012,5,19,0,—,—,—,29.7,34.1,27.3,5.8,28.8
Jurong (West),2012,5,20,8.6,—,—,—,28.1,31.4,25.8,5.1,22.7
Jurong (West),2012,5,21,5.6,—,—,—,28.1,32,24.7,4.8,29.9
Jurong (West),2012,5,22,78,—,—,—,28.7,32.4,23.7,4.6,34.6
Jurong (West),2012,5,23,0.6,—,—,—,27.2,30.5,22.9,6.4,32.4
Jurong (West),2012,5,24,12.2,—,—,—,28.6,31.9,25.3,5.5,28.8
Jurong (West),2012,5,25,0,—,—,—,28.1,30.5,25.2,6.2,25.2
Jurong (West),2012,5,26,9.4,—,—,—,27.7,31.6,25.4,5.1,25.2
Jurong (West),2012,5,27,0,—,—,—,27,30.5,22.5,5.7,46.4
Jurong (West),2012,5,28,0,—,—,—,28.9,32.6,25.2,4.8,22
Jurong (West),2012,5,29,0,—,—,—,28.2,30.5,26.2,5.1,25.9
Jurong (West),2012,5,30,14.2,—,—,—,27.4,32.2,24.3,5.1,32.8
Jurong (West),2012,5,31,9,—,—,—,27.7,31.9,24.6,5.3,22.7
