Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Ang Mo Kio,2015,4,1,23.6,21,23.2,23.4,26.8,33.4,23.8,3.6,28.4
Ang Mo Kio,2015,4,2,12,10.8,11.4,12,26.7,33.5,23.6,4,32
Ang Mo Kio,2015,4,3,0.2,0.2,0.2,0.2,27.7,31.6,24.9,3.7,32
Ang Mo Kio,2015,4,4,3.4,2.8,3.4,3.4,28.4,33.8,25.3,4.5,32
Ang Mo Kio,2015,4,5,31.6,22.4,29.2,30.4,27.1,30.6,23.2,3.6,29.5
Ang Mo Kio,2015,4,6,1,1,1,1,28.3,32.9,26.1,5,28.8
Ang Mo Kio,2015,4,7,0,0,0,0,28.7,33,25.8,6.2,28.1
Ang Mo Kio,2015,4,8,0,0,0,0,29,34.1,26.4,7,32.4
Ang Mo Kio,2015,4,9,0,0,0,0,28.7,32.6,26.1,7.4,35.6
Ang Mo Kio,2015,4,10,0.4,0.4,0.4,0.4,29.1,33.3,26.4,7.5,31.7
Ang Mo Kio,2015,4,11,44,33.4,38.6,43.8,27.2,31.3,23.6,4.3,27.4
Ang Mo Kio,2015,4,12,0.2,0.2,0.2,0.2,27.8,34.1,25.4,4.7,31.3
Ang Mo Kio,2015,4,13,0,0,0,0,28.9,33.6,25.7,6,27
Ang Mo Kio,2015,4,14,0,0,0,0,29,33.6,25.9,7.1,31.7
Ang Mo Kio,2015,4,15,0,0,0,0,28.9,33.5,25.9,7.2,28.8
Ang Mo Kio,2015,4,16,0,0,0,0,29.4,33.2,26.3,8,32.4
Ang Mo Kio,2015,4,17,0,0,0,0,29.4,33.5,26.4,7.2,30.6
Ang Mo Kio,2015,4,18,0.2,0.2,0.2,0.2,29.3,33.6,26.9,4.4,20.9
Ang Mo Kio,2015,4,19,0.6,0.4,0.6,0.6,28.1,33.2,24.6,4.6,28.4
Ang Mo Kio,2015,4,20,0,0,0,0,28.5,33.6,26.1,3.8,27
Ang Mo Kio,2015,4,21,17.6,14.4,15.8,17.4,27.5,33.9,24.9,4.5,38.2
Ang Mo Kio,2015,4,22,5.6,5.6,5.6,5.6,27.9,33.7,24.8,4.5,20.5
Ang Mo Kio,2015,4,23,2.8,2.6,2.6,2.6,27.9,34,25.7,4,20.9
Ang Mo Kio,2015,4,24,47.4,27.4,45,47.4,27.3,33.7,22.6,4.6,47.2
Ang Mo Kio,2015,4,25,14,10.8,14,14,27.2,32,24.2,4.4,41.4
Ang Mo Kio,2015,4,26,2.2,0.8,1.2,1.6,27.5,31.7,24.7,5.1,28.8
Ang Mo Kio,2015,4,27,11.4,9.6,11.4,11.4,27.3,32.1,23.6,3.9,35.6
Ang Mo Kio,2015,4,28,58,27.2,45.4,55,27.2,34.1,23.2,4.5,26.6
Ang Mo Kio,2015,4,29,0,0,0,0,28.2,33,24.9,3.8,23.4
Ang Mo Kio,2015,4,30,3,2.2,2.2,2.2,27.2,32.9,25.1,4.6,36
