Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Ang Mo Kio,2018,5,1,3.2,0.8,1.6,2.8,26.8,29.1,25.7,3.6,23.8
Ang Mo Kio,2018,5,2,9.8,9.8,9.8,9.8,27.7,33.9,24.7,3.6,41.4
Ang Mo Kio,2018,5,3,13.8,11.8,13.6,13.8,27.7,33.9,23.7,3.6,32.4
Ang Mo Kio,2018,5,4,16,14.8,15,16,28.6,33.2,24.8,4.3,25.9
Ang Mo Kio,2018,5,5,0.2,0.2,0.2,0.2,28.4,32.2,25.5,4,23
Ang Mo Kio,2018,5,6,0,0,0,0,29.2,33.4,26.6,5,31
Ang Mo Kio,2018,5,7,0,0,0,0,29.8,33.9,26.3,5.8,25.9
Ang Mo Kio,2018,5,8,0,0,0,0,30.1,34.2,27.4,8.3,31.7
Ang Mo Kio,2018,5,9,0,0,0,0,30.2,33.7,28.3,9.7,32.8
Ang Mo Kio,2018,5,10,0,0,0,0,29.6,32.6,27.5,7.9,40
Ang Mo Kio,2018,5,11,5.6,4.4,4.6,4.6,29.2,33.2,26.8,5.8,30.6
Ang Mo Kio,2018,5,12,2.6,2.6,2.6,2.6,29.5,34.1,27.1,6.5,26.3
Ang Mo Kio,2018,5,13,3.4,1,1.6,2.4,28.1,31.4,25.8,4.3,27.4
Ang Mo Kio,2018,5,14,0.6,0.6,0.6,0.6,28.8,33.2,25.3,5.4,24.8
Ang Mo Kio,2018,5,15,2.8,1.4,1.4,1.4,28.2,32.1,26,4,32
Ang Mo Kio,2018,5,16,51.8,38,45.2,51.4,26.9,32,23.1,4.3,27
Ang Mo Kio,2018,5,17,24.4,24.2,24.4,24.4,27.7,33.4,24.8,2.9,37.8
Ang Mo Kio,2018,5,18,20.8,12.4,16.8,17.2,27.7,33.7,23.2,4.7,28.8
Ang Mo Kio,2018,5,19,0,0,0,0,27.6,33.5,25.2,3.2,28.4
Ang Mo Kio,2018,5,20,8,6,7,7,26.8,30.8,25.7,2.9,18.7
Ang Mo Kio,2018,5,21,0,0,0,0,28.6,32.5,25.9,4,18.7
Ang Mo Kio,2018,5,22,0,0,0,0,28.6,32.6,26.5,4.3,28.1
Ang Mo Kio,2018,5,23,22.6,15.4,17.4,18,27.1,30.4,24.1,5,30.2
Ang Mo Kio,2018,5,24,0.4,0.2,0.4,0.4,28.5,34.3,24.1,6.8,29.9
Ang Mo Kio,2018,5,25,0,0,0,0,29.3,33.3,26.2,5,27
Ang Mo Kio,2018,5,26,21,10.6,16.2,16.2,27.6,32.4,24.8,4,29.2
Ang Mo Kio,2018,5,27,0.2,0.2,0.2,0.2,27.7,31.7,25.6,4,21.6
Ang Mo Kio,2018,5,28,7.6,3.8,5.4,6.8,27.6,30.8,24.9,4.3,33.1
Ang Mo Kio,2018,5,29,3,2.4,3,3,28,32.6,25.6,4,29.5
Ang Mo Kio,2018,5,30,0,0,0,0,27.6,32.2,25.8,3.6,20.5
Ang Mo Kio,2018,5,31,1,0.8,0.8,1,27.6,31.1,24.2,4,30.2
