Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Jurong (West),2015,4,1,6.6,6,6.2,6.4,26.3,32.6,24.3,5.8,36
Jurong (West),2015,4,2,15.2,10.4,13.8,15.2,26.2,32.2,23.3,6.3,35.3
Jurong (West),2015,4,3,0,0,0,0,27,30.7,24.6,5.5,24.5
Jurong (West),2015,4,4,0,0,0,0,28.1,33.3,24.8,5.9,27.4
Jurong (West),2015,4,5,3.8,1.8,2.2,2.8,27.1,30.3,25.6,4.2,18.7
Jurong (West),2015,4,6,0.2,0.2,0.2,0.2,28,33.4,25.5,5.8,26.3
Jurong (West),2015,4,7,0,0,0,0,28,33.8,25.3,6.2,33.8
Jurong (West),2015,4,8,3,3,3,3,28.5,34.1,25.5,5.9,25.9
Jurong (West),2015,4,9,1.6,1.6,1.6,1.6,28.5,33,25.9,6.9,29.5
Jurong (West),2015,4,10,0,0,0,0,28.8,33.5,26.2,7.3,28.4
Jurong (West),2015,4,11,5.8,2.8,2.8,5.6,26.5,31.7,24.5,5.8,56.5
Jurong (West),2015,4,12,6.2,5.8,6.2,6.2,27.3,33.9,25,5.5,30.6
Jurong (West),2015,4,13,0,0,0,0,28.5,34.7,25.4,6.3,31.7
Jurong (West),2015,4,14,0,0,0,0,28.8,33.4,25.2,6.7,28.8
Jurong (West),2015,4,15,1.6,1.6,1.6,1.6,28.2,33.5,25.2,6.6,25.2
Jurong (West),2015,4,16,0,0,0,0,29,33.3,26,7.9,27.4
Jurong (West),2015,4,17,6.4,3.4,3.8,6.4,27.8,32.3,24.3,6.1,32.8
Jurong (West),2015,4,18,3.4,3,3.4,3.4,28.5,33.3,26,5.6,22
Jurong (West),2015,4,19,22.4,17,21.4,22.2,27.4,32.9,22.5,6.2,36.4
Jurong (West),2015,4,20,0,0,0,0,28.1,33.1,25.3,5.1,24.5
Jurong (West),2015,4,21,2.4,1.4,1.4,1.4,27.4,33.9,23.9,6,29.2
Jurong (West),2015,4,22,17.4,8.4,10.2,16.2,27,31.9,23.4,7.5,33.1
Jurong (West),2015,4,23,26.4,16.6,17.4,17.4,26.7,33.3,23.3,6,36
Jurong (West),2015,4,24,4.8,4,4.6,4.6,26.7,33.6,24.2,6,42.1
Jurong (West),2015,4,25,1.4,0.4,0.8,1.2,26.7,31.5,24.6,5.8,28.8
Jurong (West),2015,4,26,3.4,2.4,2.4,2.4,26.9,32,24.8,5.4,34.6
Jurong (West),2015,4,27,1.8,1.4,1.8,1.8,26.8,31.5,24.9,5,21.2
Jurong (West),2015,4,28,32.8,24.2,28.8,31.2,26.7,33,23.5,5.8,33.5
Jurong (West),2015,4,29,0,0,0,0,28.1,32.5,24.7,4.9,20.5
Jurong (West),2015,4,30,1,0.4,0.4,0.6,26.9,30.5,24.8,6.1,27.7
