Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Semakau Island,2012,4,1,34,—,—,—,28.7,30.4,27.1,13.5,32
Semakau Island,2012,4,2,2.6,—,—,—,27,28.8,22.5,15,104.4
Semakau Island,2012,4,3,15.2,—,—,—,27.8,29.8,26,13.9,49
Semakau Island,2012,4,4,0.2,—,—,—,27.4,29.7,23.4,12.4,63.7
Semakau Island,2012,4,5,0,—,—,—,28.4,29.9,27.2,10.1,24.1
Semakau Island,2012,4,6,32,—,—,—,27,28.7,22.4,9.9,42.8
Semakau Island,2012,4,7,32,—,—,—,27.5,30.7,23.6,10,53.6
Semakau Island,2012,4,8,2.6,—,—,—,27.9,30.3,26.6,11.9,36
Semakau Island,2012,4,9,0,—,—,—,27.8,29.9,26.1,11.2,28.4
Semakau Island,2012,4,10,0,—,—,—,27.4,29.4,25.9,12.2,37.8
Semakau Island,2012,4,11,1.2,—,—,—,27.3,28.2,25.1,10.1,49
Semakau Island,2012,4,12,29.6,—,—,—,27.8,29.8,23.3,11.2,46.8
Semakau Island,2012,4,13,0,—,—,—,28.7,30.3,27.3,10.6,25.2
Semakau Island,2012,4,14,40.2,—,—,—,27.8,30.3,24.5,13.5,45.4
Semakau Island,2012,4,15,0,—,—,—,27.8,29.2,26.3,10,22
Semakau Island,2012,4,16,0,—,—,—,28.4,30.2,27.1,9.8,28.8
Semakau Island,2012,4,17,0.4,—,—,—,27.6,28.5,26.4,13.2,35.3
Semakau Island,2012,4,18,0,—,—,—,28.8,30.8,27.3,12.6,25.2
Semakau Island,2012,4,19,0.8,—,—,—,28,30.7,25.9,12.8,34.6
Semakau Island,2012,4,20,21.2,—,—,—,28.5,30.3,27.1,11.6,25.2
Semakau Island,2012,4,21,6.6,—,—,—,27.4,28.9,24.5,20.5,64.4
Semakau Island,2012,4,22,0,—,—,—,28.3,30.2,27,14.8,31.7
Semakau Island,2012,4,23,0,—,—,—,28.8,30.2,27.4,9.6,26.3
Semakau Island,2012,4,24,14,—,—,—,27.2,28.6,25.3,14.2,40.7
Semakau Island,2012,4,25,0,—,—,—,28.4,30.1,27.2,14.5,27.7
Semakau Island,2012,4,26,7,—,—,—,28.6,30,27.7,14.7,36.4
Semakau Island,2012,4,27,0,—,—,—,28.8,30.7,25.3,11.4,56.9
Semakau Island,2012,4,28,12,—,—,—,29,30.6,23.2,8.6,80.3
Semakau Island,2012,4,29,21.5,—,—,—,29.4,30.7,28.4,9.6,30.2
Semakau Island,2012,4,30,2.5,—,—,—,28.2,29.5,24.3,15.6,55.8
