Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Tai Seng,2016,7,1,0,0,0,0,30.7,34.1,27.5,5.4,25.6
Tai Seng,2016,7,2,0,0,0,0,30.6,33.8,28.9,6.1,24.8
Tai Seng,2016,7,3,0,0,0,0,30.8,34.3,28.8,5.4,25.2
Tai Seng,2016,7,4,0,0,0,0,30.9,34.3,28.9,6.1,24.5
Tai Seng,2016,7,5,0,0,0,0,30.7,33.8,28.9,7.2,34.2
Tai Seng,2016,7,6,1.2,1.2,1.2,1.2,29.8,32.6,25.9,5.8,34.2
Tai Seng,2016,7,7,13.6,13.4,13.4,13.6,30.2,32.6,24.2,7.9,45.7
Tai Seng,2016,7,8,20.8,14,16.6,20.8,29.3,31.8,24.1,6.8,36.7
Tai Seng,2016,7,9,0,0,0,0,30.5,33.6,28.5,7.6,30.6
Tai Seng,2016,7,10,0,0,0,0,30.4,33.2,28.9,7.2,28.1
Tai Seng,2016,7,11,20.6,12,18.8,19.8,28.6,31.3,24.7,5.8,32.4
Tai Seng,2016,7,12,0,0,0,0,30.5,33.5,27.9,6.1,26.6
Tai Seng,2016,7,13,0.6,0.6,0.6,0.6,28.6,31.5,25.3,5,36
Tai Seng,2016,7,14,1,0.8,0.8,0.8,27.8,30.1,25.5,5,43.9
Tai Seng,2016,7,15,7.4,7,7.2,7.2,28.1,32.3,25,4.3,28.8
Tai Seng,2016,7,16,0.2,0.2,0.2,0.2,29.2,33.1,26.4,5,27
Tai Seng,2016,7,17,9.6,9.2,9.6,9.6,28.1,32.4,25.3,4.3,27.4
Tai Seng,2016,7,18,12.6,11,12,12,28.1,32.1,25.1,4.7,23
Tai Seng,2016,7,19,1.4,0.8,1.2,1.2,28.3,32,24.2,7.6,31
Tai Seng,2016,7,20,23.6,8.8,9.6,10.8,27.5,30.3,23.8,5,28.1
Tai Seng,2016,7,21,44,13.8,19,23.8,27.5,31.3,23.4,5.4,82.1
Tai Seng,2016,7,22,10.4,4.8,4.8,4.8,26.4,29.5,24.8,3.2,34.2
Tai Seng,2016,7,23,2.2,1.6,1.6,1.6,27.6,31.6,25.1,4,20.9
Tai Seng,2016,7,24,3.4,1.6,1.6,1.8,27.7,31.8,25.6,4.3,32.4
Tai Seng,2016,7,25,0.8,0.8,0.8,0.8,27.9,29.3,26.1,5,24.5
Tai Seng,2016,7,26,3.4,1.4,2.2,3,26.8,29.5,23.3,4,37.1
Tai Seng,2016,7,27,0,0,0,0,28.9,32.7,25.4,5.4,27.4
Tai Seng,2016,7,28,5.2,4.4,5,5,28.7,31,25.5,4.7,31
Tai Seng,2016,7,29,0,0,0,0,29.3,32.7,26.7,7.2,28.4
Tai Seng,2016,7,30,0,0,0,0,29.6,31.7,28,5.8,22.7
Tai Seng,2016,7,31,27.6,26.8,27.6,27.6,28.3,32.5,24,5,28.8
