Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Ang Mo Kio,2015,6,1,0,0,0,0,29.4,34.2,26.3,5.2,25.6
Ang Mo Kio,2015,6,2,0,0,0,0,29.4,34.9,26.4,6.4,30.6
Ang Mo Kio,2015,6,3,0,0,0,0,29,33.2,25.5,6.1,25.9
Ang Mo Kio,2015,6,4,0.8,0.8,0.8,0.8,29.2,32.8,27.2,6.6,28.8
Ang Mo Kio,2015,6,5,0,0,0,0,29.1,33.4,26.2,4,24.8
Ang Mo Kio,2015,6,6,31.4,20,22.2,23.2,27.3,31.8,24.4,3.4,27
Ang Mo Kio,2015,6,7,4.2,1.4,2,3.6,27.7,31.1,25.7,3.8,21.6
Ang Mo Kio,2015,6,8,0.8,0.6,0.6,0.6,28.1,31.2,25.6,4.3,23.8
Ang Mo Kio,2015,6,9,0,0,0,0,28.1,30.7,25.9,5.7,27.4
Ang Mo Kio,2015,6,10,0.2,0.2,0.2,0.2,29.1,33.2,26.5,5,24.8
Ang Mo Kio,2015,6,11,0,0,0,0,28.6,33,26.4,4.8,32.4
Ang Mo Kio,2015,6,12,4.6,0.8,1,1.4,26.6,29.9,24.6,4.2,41.4
Ang Mo Kio,2015,6,13,0,0,0,0,28.1,32.6,25.4,5.1,20.5
Ang Mo Kio,2015,6,14,6.8,4.8,5.4,5.8,26.4,27.9,23.8,5.8,35.6
Ang Mo Kio,2015,6,15,0,0,0,0,27.9,31,25.4,4.5,27.4
Ang Mo Kio,2015,6,16,4.4,3.4,3.4,3.4,27,29.6,22.9,4.3,37.8
Ang Mo Kio,2015,6,17,0.4,0.2,0.4,0.4,27.9,30.7,26.4,4.7,25.2
Ang Mo Kio,2015,6,18,0,0,0,0,29.4,33.5,26.6,6.2,24.8
Ang Mo Kio,2015,6,19,0,0,0,0,29.3,31.8,27.6,7.2,27.4
Ang Mo Kio,2015,6,20,0,0,0,0,29.8,32.6,27.9,7,30.6
Ang Mo Kio,2015,6,21,0,0,0,0,30.1,33.2,28.3,6.7,27
Ang Mo Kio,2015,6,22,0,0,0,0,30.1,33.6,28.2,7.5,28.4
Ang Mo Kio,2015,6,23,0,0,0,0,29.9,32.7,28.2,7.4,27
Ang Mo Kio,2015,6,24,0,0,0,0,29.8,32.9,28.2,8,30.6
Ang Mo Kio,2015,6,25,0,0,0,0,29.7,32,28.1,8,26.6
Ang Mo Kio,2015,6,26,0,0,0,0,29.6,33,27.7,8.3,28.4
Ang Mo Kio,2015,6,27,0,0,0,0,29.8,33.1,27.8,7.6,29.5
Ang Mo Kio,2015,6,28,1,0.6,0.6,0.6,29.7,33.1,28,7.7,31
Ang Mo Kio,2015,6,29,0,0,0,0,30,33.3,27.5,6.5,29.5
Ang Mo Kio,2015,6,30,0,0,0,0,29.8,33.3,27.5,7,25.2
