Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Tuas South,2016,9,1,23.4,7.6,13.4,14,27,29.8,25.1,3.6,17.6
Tuas South,2016,9,2,0,0,0,0,28.5,31.3,25.7,6.5,16.9
Tuas South,2016,9,3,0,0,0,0,29.4,31.8,27.1,5.4,14.8
Tuas South,2016,9,4,6.8,6,6.8,6.8,28.8,31.9,25.3,4.3,19.4
Tuas South,2016,9,5,0,0,0,0,28.5,30,25.9,7.2,27
Tuas South,2016,9,6,2.4,1.8,2.4,2.4,29.1,31.3,26,9,28.1
Tuas South,2016,9,7,4.6,2.4,3,3.8,28.3,30,25.5,13,55.1
Tuas South,2016,9,8,0,0,0,0,29.7,32.5,28,9,31.3
Tuas South,2016,9,9,3.2,2.2,2.2,2.4,27.7,32.1,25.3,4.7,38.9
Tuas South,2016,9,10,3.4,3,3.2,3.2,27.5,30.2,24.7,7.2,28.4
Tuas South,2016,9,11,19.4,18.8,19.2,19.4,28.6,31.7,24,6.1,54.4
Tuas South,2016,9,12,0,0,0,0,27.4,29.2,25.8,7.9,44.6
Tuas South,2016,9,13,0,0,0,0,29.3,32.6,26,5,23
Tuas South,2016,9,14,18,11.2,16.8,18,27.2,29,24,6.5,43.2
Tuas South,2016,9,15,0,0,0,0,29.4,32.8,26.6,5.4,20.9
Tuas South,2016,9,16,8.2,5.8,6,6.2,28.4,31.2,24.2,9.7,64.1
Tuas South,2016,9,17,4,3.8,4,4,29.2,31.2,25.8,7.9,22.3
Tuas South,2016,9,18,20.4,15.8,19.6,20.2,28.8,31,24.2,8.6,52.2
Tuas South,2016,9,19,0.6,0.4,0.6,0.6,29,30.8,27.1,10.4,49.3
Tuas South,2016,9,20,12.8,7.6,8.2,8.2,28.7,31.1,24.8,13.7,55.4
Tuas South,2016,9,21,0,0,0,0,28.9,31.5,26.5,9.4,32.4
Tuas South,2016,9,22,0,0,0,0,29,31.5,26.9,7.6,24.5
Tuas South,2016,9,23,0,0,0,0,29.3,31.7,27.2,10.4,27.4
Tuas South,2016,9,24,0,0,0,0,29.3,32.2,26.7,7.9,30.2
Tuas South,2016,9,25,0,0,0,0,29.4,31.7,25.7,6.5,47.2
Tuas South,2016,9,26,0,0,0,0,29.1,32,27,6.5,28.1
Tuas South,2016,9,27,0,0,0,0,29.1,30.6,26.2,6.5,22.3
Tuas South,2016,9,28,0.4,0.4,0.4,0.4,30,33.1,26.3,7.9,36.7
Tuas South,2016,9,29,0,0,0,0,29.3,32.3,26,6.5,30.2
Tuas South,2016,9,30,5.4,4.4,5.4,5.4,29.1,32.2,25.3,8.3,40.7
