Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Ang Mo Kio,2014,1,1,0,0,0,0,26.3,28.7,24.5,7.2,29.9
Ang Mo Kio,2014,1,2,0,0,0,0,26.9,30.4,24.6,8.2,32
Ang Mo Kio,2014,1,3,8.8,8.6,8.8,8.8,26.5,30.1,24.8,7.1,29.5
Ang Mo Kio,2014,1,4,1.4,1.4,1.4,1.4,26.6,30.9,24.7,4.2,30.2
Ang Mo Kio,2014,1,5,7.2,1.6,3.2,5.2,24.5,25.5,23.3,5.2,24.1
Ang Mo Kio,2014,1,6,40,8.4,9.4,13.8,24.8,26.5,23.3,4.1,24.1
Ang Mo Kio,2014,1,7,2,1.8,1.8,1.8,26.3,30.7,23.8,5.3,23.4
Ang Mo Kio,2014,1,8,0,0,0,0,26.9,31.3,24.2,6.7,29.2
Ang Mo Kio,2014,1,9,6.4,3.8,5,5.8,25.6,28.5,23.9,3.7,31
Ang Mo Kio,2014,1,10,0,0,0,0,27,31.2,23.9,4.2,17.6
Ang Mo Kio,2014,1,11,0,0,0,0,26.7,31.8,24.1,7.6,31
Ang Mo Kio,2014,1,12,0.8,0.8,0.8,0.8,25.8,28.4,24.7,8,35.6
Ang Mo Kio,2014,1,13,0,0,0,0,26.4,29.4,24.6,9.6,41.4
Ang Mo Kio,2014,1,14,0,0,0,0,26.1,29.2,23.9,8.7,36.7
Ang Mo Kio,2014,1,15,0,0,0,0,25.5,28.3,24,8.5,37.1
Ang Mo Kio,2014,1,16,0,0,0,0,25.5,28.7,23.6,9.3,35.6
Ang Mo Kio,2014,1,17,0,0,0,0,25.6,29.1,23.5,9.9,35.3
Ang Mo Kio,2014,1,18,0,0,0,0,25.6,28.8,23.6,10.3,38.2
Ang Mo Kio,2014,1,19,0,0,0,0,25.5,29,23.3,9,35.6
Ang Mo Kio,2014,1,20,0,0,0,0,25.5,29,23.4,9.7,38.9
Ang Mo Kio,2014,1,21,0,0,0,0,25.4,29.3,23.5,9.7,36.4
Ang Mo Kio,2014,1,22,0,0,0,0,25.2,28.1,22.9,9.6,35.3
Ang Mo Kio,2014,1,23,0,0,0,0,25.4,29.1,23.1,9.2,34.6
Ang Mo Kio,2014,1,24,0,0,0,0,25.3,28.2,23.2,9.6,38.2
Ang Mo Kio,2014,1,25,0,0,0,0,25.4,28.8,23,8.3,31.7
Ang Mo Kio,2014,1,26,0,0,0,0,25.2,29,22.5,8,31
Ang Mo Kio,2014,1,27,0,0,0,0,25.4,29.3,22.7,9.5,35.6
Ang Mo Kio,2014,1,28,0,0,0,0,26.1,29.6,23.9,9.8,40.7
Ang Mo Kio,2014,1,29,0,0,0,0,26.1,30.3,23.7,9.7,38.9
Ang Mo Kio,2014,1,30,0,0,0,0,25.6,30.9,22.5,8.4,39.6
Ang Mo Kio,2014,1,31,0,0,0,0,25.9,30.5,22.6,9.1,38.2
