Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Boon Lay (East),2012,5,1,0,—,—,—,28.9,32.7,26.6,6.1,27
Boon Lay (East),2012,5,2,17.2,—,—,—,27.5,30.5,25.5,6.2,33.1
Boon Lay (East),2012,5,3,0,—,—,—,29,33,26.2,8.3,30.6
Boon Lay (East),2012,5,4,0.2,—,—,—,29.5,33.3,27.1,7.2,25.9
Boon Lay (East),2012,5,5,62.2,—,—,—,27.5,31.5,23.4,7.1,41.8
Boon Lay (East),2012,5,6,0.2,—,—,—,27.5,32.3,24.4,5.9,62.3
Boon Lay (East),2012,5,7,4,—,—,—,26.4,29,22.5,7.2,51.8
Boon Lay (East),2012,5,8,0,—,—,—,29.8,34.7,26,6.6,29.9
Boon Lay (East),2012,5,9,17.2,—,—,—,28.4,33.6,24.4,6.3,26.3
Boon Lay (East),2012,5,10,14.6,—,—,—,28.7,33.3,25.4,5.1,42.5
Boon Lay (East),2012,5,11,0,—,—,—,28.9,31.9,25.9,5.8,26.6
Boon Lay (East),2012,5,12,0,—,—,—,29.7,33.4,26,7.6,31.7
Boon Lay (East),2012,5,13,24.2,—,—,—,27.7,30.2,22.7,10.1,69.8
Boon Lay (East),2012,5,14,0,—,—,—,30,34.5,27.2,8.9,32
Boon Lay (East),2012,5,15,0,—,—,—,29.8,31.9,27.5,5.1,26.6
Boon Lay (East),2012,5,16,64.2,—,—,—,28.6,32.4,22.3,7.2,61.2
Boon Lay (East),2012,5,17,19.6,—,—,—,27.5,30.4,23.7,6.3,49.3
Boon Lay (East),2012,5,18,0,—,—,—,29.4,32.5,26.7,6.6,25.2
Boon Lay (East),2012,5,19,0,—,—,—,30.3,33.6,27.8,6.6,31.3
Boon Lay (East),2012,5,20,1.4,—,—,—,29.6,32.4,27.5,4.3,22.3
Boon Lay (East),2012,5,21,0,—,—,—,29.3,32.7,26,5.2,23.4
Boon Lay (East),2012,5,22,0.6,—,—,—,29.9,32.4,27.4,7.4,30.2
Boon Lay (East),2012,5,23,22.4,—,—,—,27.8,30.3,23.7,10.4,33.5
Boon Lay (East),2012,5,24,13.4,—,—,—,29,32.2,26.2,8.4,31.7
Boon Lay (East),2012,5,25,0.4,—,—,—,28.5,30.5,25.7,7.7,41.8
Boon Lay (East),2012,5,26,0.4,—,—,—,28.9,33.7,26.7,5.2,29.5
Boon Lay (East),2012,5,27,14,—,—,—,27.3,30.1,23.4,7.8,52.6
Boon Lay (East),2012,5,28,0,—,—,—,29.3,32.1,26.5,6.1,24.8
Boon Lay (East),2012,5,29,0,—,—,—,29.1,32.1,25.9,4.9,33.5
Boon Lay (East),2012,5,30,1.2,—,—,—,28.7,32.3,26.6,5.1,27.7
Boon Lay (East),2012,5,31,0.8,—,—,—,28.9,33.3,25.7,5.4,24.1
