Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Semakau Island,2013,9,1,7.8,—,—,—,27.9,29.4,25.5,11,36.7
Semakau Island,2013,9,2,0.4,—,—,—,27.8,29.4,26.4,11.9,32
Semakau Island,2013,9,3,1.6,—,—,—,28.1,30.3,26.5,8.8,20.2
Semakau Island,2013,9,4,54.8,—,—,—,27,28.5,22.8,12.3,50.8
Semakau Island,2013,9,5,14.4,—,—,—,26.9,27.9,24.2,16,43.6
Semakau Island,2013,9,6,57,—,—,—,27,28.5,23.5,15.3,68.4
Semakau Island,2013,9,7,17.4,—,—,—,26.5,28.3,23.6,18.3,66.6
Semakau Island,2013,9,8,2.6,—,—,—,26.9,28.9,23.3,12.8,40.3
Semakau Island,2013,9,9,0.8,—,—,—,27.4,28.5,26.1,18.3,45.4
Semakau Island,2013,9,10,3.2,—,—,—,27.2,28,25.2,23.5,48.2
Semakau Island,2013,9,11,0,—,—,—,27.8,29.5,24.4,14.4,34.6
Semakau Island,2013,9,12,0,—,—,—,29.2,32,27.6,16.5,31
Semakau Island,2013,9,13,17.4,—,—,—,28,29.9,24.8,12.4,44.6
Semakau Island,2013,9,14,0,—,—,—,28.6,30.4,26.8,11.7,44.3
Semakau Island,2013,9,15,24.4,—,—,—,26.9,28.5,24.3,14.6,47.5
Semakau Island,2013,9,16,0,—,—,—,28.2,30,26.6,10.1,21.2
Semakau Island,2013,9,17,0,—,—,—,28,29.1,27.1,14.2,32
Semakau Island,2013,9,18,0,—,—,—,28.6,29.9,27.6,13.7,27.7
Semakau Island,2013,9,19,0,—,—,—,28.8,31.2,27.5,14.8,49
Semakau Island,2013,9,20,0,—,—,—,28.9,30.6,27.6,16.1,48.2
Semakau Island,2013,9,21,0,—,—,—,29,30.1,28.1,17.1,32
Semakau Island,2013,9,22,0,—,—,—,29,30.4,27.9,17.5,31.7
Semakau Island,2013,9,23,0,—,—,—,29,30.7,27.4,16.2,28.4
Semakau Island,2013,9,24,0,—,—,—,29.2,30.7,27.8,17,29.2
Semakau Island,2013,9,25,0.4,—,—,—,29.1,30.4,28.1,15.3,32
Semakau Island,2013,9,26,6.2,—,—,—,27.3,29.6,24,13.1,74.5
Semakau Island,2013,9,27,0,—,—,—,28.4,29.9,27.1,15.1,31
Semakau Island,2013,9,28,11.6,—,—,—,28.8,30.2,27.9,9,34.9
Semakau Island,2013,9,29,10.4,—,—,—,27.8,29.8,24.7,11.3,44.3
Semakau Island,2013,9,30,0,—,—,—,28.2,29.3,24,17.5,61.9
