Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Tuas South,2012,10,1,7,—,—,—,29,31.5,25.7,5.3,19.1
Tuas South,2012,10,2,0,—,—,—,28.4,30.7,25.5,6.4,27
Tuas South,2012,10,3,0.2,—,—,—,29.3,31.2,27.1,7.8,24.1
Tuas South,2012,10,4,0.6,—,—,—,29.1,30.7,25.7,11.5,28.8
Tuas South,2012,10,5,7.4,—,—,—,27.6,29.4,24.5,7.7,37.8
Tuas South,2012,10,6,0,—,—,—,28.3,30.8,25.2,8.3,28.1
Tuas South,2012,10,7,0,—,—,—,27.8,30,25.4,8,28.4
Tuas South,2012,10,8,0,—,—,—,28.4,30.4,26.4,6.2,16.6
Tuas South,2012,10,9,0,—,—,—,28.5,32.4,26.6,5.6,35.6
Tuas South,2012,10,10,0,—,—,—,28.5,31.7,26,6.2,18
Tuas South,2012,10,11,0,—,—,—,28.1,31,26.2,6.6,21.2
Tuas South,2012,10,12,0,—,—,—,28.7,32.1,26.4,6.1,18.4
Tuas South,2012,10,13,0,—,—,—,27.4,30.5,26.1,6.6,27.7
Tuas South,2012,10,14,0.6,—,—,—,28.1,31.3,26,6.5,22.3
Tuas South,2012,10,15,0,—,—,—,28,30.3,24.8,7.8,27
Tuas South,2012,10,16,5,—,—,—,27.6,30.8,26,5,25.9
Tuas South,2012,10,17,2.6,—,—,—,27.1,30.5,25.2,4.7,21.6
Tuas South,2012,10,18,27.4,—,—,—,26.7,30.5,24.7,4.8,28.4
Tuas South,2012,10,19,4.8,—,—,—,26.5,28.9,24.5,6.6,21.6
Tuas South,2012,10,20,2.2,—,—,—,26.9,30.3,25.2,7.7,23.4
Tuas South,2012,10,21,11.2,—,—,—,26.4,28.7,23.8,4.9,18
Tuas South,2012,10,22,0,—,—,—,27.8,31.3,25.1,8.6,24.5
Tuas South,2012,10,23,0,—,—,—,28.3,31,25.5,7.1,18.7
Tuas South,2012,10,24,0,—,—,—,28.9,31.9,26.5,6,23
Tuas South,2012,10,25,0,—,—,—,29.5,33.9,27,5.1,26.6
Tuas South,2012,10,26,6.6,—,—,—,28.7,33.3,25.9,6.5,24.8
Tuas South,2012,10,27,3.6,—,—,—,28.4,32.2,26.9,7.6,25.2
Tuas South,2012,10,28,0,—,—,—,29.3,33.3,26.3,4.9,22
Tuas South,2012,10,29,23.8,—,—,—,28.3,32.3,25,5.1,29.2
Tuas South,2012,10,30,2.4,—,—,—,27.9,32.2,25.7,4.2,23.8
Tuas South,2012,10,31,32,—,—,—,26.4,29.2,23.7,4.8,15.5
