Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
East Coast Parkway,2018,3,1,0,0,0,0,28.4,31.3,26.3,11.9,41.8
East Coast Parkway,2018,3,2,0,0,0,0,27.9,30.5,26.5,10.4,32.8
East Coast Parkway,2018,3,3,0,0,0,0,28.5,31.6,26.5,11.9,34.2
East Coast Parkway,2018,3,4,0,0,0,0,28.2,30.5,26.5,10.8,33.5
East Coast Parkway,2018,3,5,0,0,0,0,28.8,32.2,26.9,12.6,36
East Coast Parkway,2018,3,6,0,0,0,0,28.2,30.4,26.5,11.5,34.9
East Coast Parkway,2018,3,7,2.4,2,2.2,2.4,27.1,28.6,25.1,11.5,43.9
East Coast Parkway,2018,3,8,0.4,0.2,0.2,0.4,27.2,29.2,25.9,11.9,37.4
East Coast Parkway,2018,3,9,0.2,0.2,0.2,0.2,28.6,31.4,25.9,14.4,41
East Coast Parkway,2018,3,10,7.6,3.2,3.4,3.4,27.9,29.8,24.9,16.2,48.6
East Coast Parkway,2018,3,11,0,0,0,0,28.3,30.5,26.6,14.4,47.2
East Coast Parkway,2018,3,12,0,0,0,0,28.3,30.9,26.6,13.7,47.2
East Coast Parkway,2018,3,13,0,0,0,0,28.5,31.7,26.6,14,47.2
East Coast Parkway,2018,3,14,0,0,0,0,28.7,32.2,26.4,11.2,38.5
East Coast Parkway,2018,3,15,0,0,0,0,28.3,30,26.5,11.9,38.9
East Coast Parkway,2018,3,16,2.2,2.2,2.2,2.2,28.5,31.8,26.9,11.9,41.4
East Coast Parkway,2018,3,17,0,0,0,0,28.6,32.2,26.6,10.8,31.7
East Coast Parkway,2018,3,18,0,0,0,0,28.9,32.1,27,12.6,37.8
East Coast Parkway,2018,3,19,0,0,0,0,28.9,32.4,26.7,11.5,33.1
East Coast Parkway,2018,3,20,0,0,0,0,28.4,30.4,26.9,12.6,36.7
East Coast Parkway,2018,3,21,0,0,0,0,28.3,30,27.2,9.4,38.9
East Coast Parkway,2018,3,22,0,0,0,0,29.1,32.3,26.8,14,40
East Coast Parkway,2018,3,23,0,0,0,0,28.8,31.5,26.9,12.6,41.4
East Coast Parkway,2018,3,24,0,0,0,0,28.6,31.4,26.5,12.2,44.6
East Coast Parkway,2018,3,25,1.4,0.6,0.6,0.8,27.6,29.7,25.6,9.7,33.8
East Coast Parkway,2018,3,26,0,0,0,0,28.8,31.7,27,10.8,38.2
East Coast Parkway,2018,3,27,7.4,1.4,2.2,3.8,26.1,28.3,24.6,13,55.8
East Coast Parkway,2018,3,28,0.8,0.6,0.8,0.8,27.1,29.6,25.4,10.1,32.8
East Coast Parkway,2018,3,29,0,0,0,0,27.2,29.1,26.1,9,29.9
East Coast Parkway,2018,3,30,0.6,0.6,0.6,0.6,27.6,30.5,25.3,9.4,43.9
East Coast Parkway,2018,3,31,0,0,0,0,28.3,31.4,26.4,10.8,39.6
