Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Jurong (West),2013,1,1,1.8,—,—,—,26.8,32.7,23.1,5.7,20.2
Jurong (West),2013,1,2,18.6,—,—,—,25.7,31.9,23,5.6,38.2
Jurong (West),2013,1,3,0.2,—,—,—,26.5,31.4,24.4,6.3,26.3
Jurong (West),2013,1,4,0.4,—,—,—,26.7,31.5,24,7.2,25.6
Jurong (West),2013,1,5,0,—,—,—,27.1,31.2,24.5,8.1,28.4
Jurong (West),2013,1,6,0,—,—,—,27.9,32.8,24.3,6.6,23.4
Jurong (West),2013,1,7,0,—,—,—,28.5,33.4,24.8,8.9,43.6
Jurong (West),2013,1,8,0.6,—,—,—,26.5,32.3,23.9,8.4,54
Jurong (West),2013,1,9,1.4,—,—,—,26.1,30.5,24.1,7.2,42.5
Jurong (West),2013,1,10,0.2,—,—,—,26.5,31,24,6,20.5
Jurong (West),2013,1,11,9.2,—,—,—,26.7,31.9,23.8,8.7,46.4
Jurong (West),2013,1,12,0.4,—,—,—,26.8,31,24.5,7,26.6
Jurong (West),2013,1,13,0,—,—,—,26.2,30.7,24.4,6.1,22.7
Jurong (West),2013,1,14,34.4,—,—,—,26.4,32,22.4,8.8,46.4
Jurong (West),2013,1,15,0.6,—,—,—,26.5,31.2,24.3,10.1,32
Jurong (West),2013,1,16,0,—,—,—,26.7,30.2,24.9,10.7,35.3
Jurong (West),2013,1,17,0,—,—,—,27,31.2,24.3,11.3,33.8
Jurong (West),2013,1,18,53.4,—,—,—,26.7,33.1,23.4,8.2,27
Jurong (West),2013,1,19,18.8,—,—,—,23.1,24.2,21.9,9,29.5
Jurong (West),2013,1,20,1.8,—,—,—,24,26.5,23,7.3,31.3
Jurong (West),2013,1,21,0.4,—,—,—,26.4,30.8,23.4,7.2,29.9
Jurong (West),2013,1,22,0.6,—,—,—,25.5,28.4,23.7,7.4,28.1
Jurong (West),2013,1,23,0,—,—,—,26.9,31.5,24,8.5,34.2
Jurong (West),2013,1,24,7.8,—,—,—,26.6,31.2,24.5,8.1,29.9
Jurong (West),2013,1,25,0,—,—,—,26.8,31.1,23.8,8.8,33.5
Jurong (West),2013,1,26,0,—,—,—,27,31.5,24.2,10.8,29.9
Jurong (West),2013,1,27,3.8,—,—,—,26.4,31.7,24.1,11,33.5
Jurong (West),2013,1,28,0,—,—,—,27,31.6,24.2,8.6,25.9
Jurong (West),2013,1,29,0,—,—,—,27,31.4,24,11.6,33.8
Jurong (West),2013,1,30,0,—,—,—,27.2,31.9,23.8,10,36.7
Jurong (West),2013,1,31,0,—,—,—,27.3,31.8,24.1,10.3,32
