Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Sentosa Island,2012,2,1,0,—,—,—,27.4,30.7,25.4,10.8,37.1
Sentosa Island,2012,2,2,1.6,—,—,—,25.9,29.3,23.8,8.3,41.4
Sentosa Island,2012,2,3,0.6,—,—,—,25.8,27.6,25,5.2,22
Sentosa Island,2012,2,4,0.2,—,—,—,26.7,29.5,24.4,10,32
Sentosa Island,2012,2,5,0,—,—,—,27.3,31.1,25.4,7.3,26.3
Sentosa Island,2012,2,6,0.2,—,—,—,27.4,32.4,25.1,6.9,26.6
Sentosa Island,2012,2,7,0,—,—,—,27.2,30.8,24.9,7.9,30.6
Sentosa Island,2012,2,8,0,—,—,—,28,33.2,24.7,7.2,25.2
Sentosa Island,2012,2,9,0,—,—,—,27.7,32.8,25,9,33.8
Sentosa Island,2012,2,10,0,—,—,—,27.7,31.5,25.3,10.5,37.8
Sentosa Island,2012,2,11,0,—,—,—,28.3,32.8,26,9.6,33.1
Sentosa Island,2012,2,12,0.8,—,—,—,27.8,32,25.9,9.3,33.5
Sentosa Island,2012,2,13,4,—,—,—,27.1,30,24.8,9.6,30.2
Sentosa Island,2012,2,14,0,—,—,—,27.6,31.1,25.7,7.5,27
Sentosa Island,2012,2,15,0,—,—,—,27.4,31.3,25.3,8.3,27
Sentosa Island,2012,2,16,0,—,—,—,27.8,32.2,25.4,6.5,27
Sentosa Island,2012,2,17,0,—,—,—,27.5,30.7,25.5,5.9,20.2
Sentosa Island,2012,2,18,22.2,—,—,—,25.8,28.9,22.4,5.5,42.1
Sentosa Island,2012,2,19,0,—,—,—,26.3,30.2,23.2,6.1,34.6
Sentosa Island,2012,2,20,15,—,—,—,26.9,30,25.5,9.4,28.1
Sentosa Island,2012,2,21,3.2,—,—,—,26.5,28.7,24.5,7.9,25.9
Sentosa Island,2012,2,22,0,—,—,—,27.8,30.6,25.5,9.1,31
Sentosa Island,2012,2,23,0,—,—,—,27.8,31.5,25.9,9.8,29.2
Sentosa Island,2012,2,24,0,—,—,—,28.1,31.4,26.2,10.4,34.6
Sentosa Island,2012,2,25,0,—,—,—,28.1,30.4,25.9,9.2,29.9
Sentosa Island,2012,2,26,0.6,—,—,—,27.8,31,26.4,8.1,32.4
Sentosa Island,2012,2,27,0.2,—,—,—,27.4,30,25.1,6.2,22.7
Sentosa Island,2012,2,28,0,—,—,—,28.2,31.3,25.8,9.9,36.7
Sentosa Island,2012,2,29,11.6,—,—,—,27.5,31.9,25.5,7.3,25.9
