Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Marina Barrage,2014,5,1,2,2,2,2,28.8,30.8,25.2,5.4,30.2
Marina Barrage,2014,5,2,0,0,0,0,30.1,33.5,27.5,4.2,16.6
Marina Barrage,2014,5,3,0,0,0,0,30.2,34.5,28.8,5.4,19.1
Marina Barrage,2014,5,4,0,0,0,0,30.3,33.9,27.5,5.9,22.7
Marina Barrage,2014,5,5,0,0,0,0,30.2,33.7,27.4,5.4,24.8
Marina Barrage,2014,5,6,0,0,0,0,30.6,34.3,28.2,5.5,19.1
Marina Barrage,2014,5,7,5.2,3.6,4.8,4.8,29.1,34,25.5,5.3,24.5
Marina Barrage,2014,5,8,0,0,0,0,28.6,32,25.6,4.3,24.5
Marina Barrage,2014,5,9,1.2,1.2,1.2,1.2,29.7,33,28,3.4,13.3
Marina Barrage,2014,5,10,0,0,0,0,30.6,34.1,28.8,4.8,18.7
Marina Barrage,2014,5,11,0,0,0,0,30.1,34.4,28,4,15.8
Marina Barrage,2014,5,12,0,0,0,0,29.2,32.9,27.7,3.4,28.1
Marina Barrage,2014,5,13,0,0,0,0,30.2,34,27,4.6,21.2
Marina Barrage,2014,5,14,9,7.6,8.4,8.8,28.5,30.2,24.8,5.4,40.7
Marina Barrage,2014,5,15,0,0,0,0,29.9,32.9,27.3,5,18.7
Marina Barrage,2014,5,16,1.6,1.4,1.6,1.6,29.4,32,24.7,4.5,42.1
Marina Barrage,2014,5,17,0,0,0,0,29.2,31.3,27.5,4.8,32.4
Marina Barrage,2014,5,18,39.2,16.6,22.6,23.6,27.3,30,24.3,4.7,35.6
Marina Barrage,2014,5,19,9,5.6,6,6,27.6,30.7,24,5.2,31.7
Marina Barrage,2014,5,20,3.2,1,1.8,3,28.1,32.4,23.7,3.9,15.1
Marina Barrage,2014,5,21,0,0,0,0,28.8,32.7,27,3.9,17.6
Marina Barrage,2014,5,22,0,0,0,0,29.5,32.7,26.8,4.7,20.2
Marina Barrage,2014,5,23,5.2,2.2,3.2,4.2,27.8,31.9,25.1,4.1,36.7
Marina Barrage,2014,5,24,0,0,0,0,29,33.2,26.3,5,22.3
Marina Barrage,2014,5,25,0,0,0,0,30.3,33.9,27,4.5,18.4
Marina Barrage,2014,5,26,0,0,0,0,29.6,32.8,28.1,3.9,19.1
Marina Barrage,2014,5,27,10.2,7.4,9.6,10.2,28.3,30.7,25.5,5,25.2
Marina Barrage,2014,5,28,5,3.6,4.2,4.4,29.4,33.8,26.3,5,21.2
Marina Barrage,2014,5,29,0.6,0.6,0.6,0.6,29.8,33.2,27.2,3.9,15.8
Marina Barrage,2014,5,30,0.2,0.2,0.2,0.2,28.6,31.7,25.1,4.5,22
Marina Barrage,2014,5,31,0,0,0,0,29.7,32.7,27.2,4.9,24.1
